name	Sample	OTU	effect	mean_Precision	mean_TPR
LinDA	100	200	5	0.326306958	0.5405
LinDA	100	2000	1	0	0
LinDA	100	2000	10	0.374787542	0.379325
LinDA	100	2000	2	0.270428188	0.00845
LinDA	100	2000	5	0.391203657	0.198375
LinDA	100	300	1	0.005	0.000166667
LinDA	100	300	10	0.28399134	0.697166667
LinDA	100	300	2	0.345327069	0.057
LinDA	100	300	5	0.33488864	0.476833333
LinDA	100	400	1	0.005	0.000125
LinDA	100	400	10	0.277921314	0.729875
LinDA	100	400	2	0.345482101	0.048125
LinDA	100	400	5	0.325332035	0.49025
LinDA	100	500	1	0.003095238	3.00E-04
LinDA	100	500	10	0.269244583	0.7388
LinDA	100	500	2	0.33537395	0.0549
LinDA	100	500	5	0.321015574	0.4934
LinDA	100	800	1	0.005	6.25E-05
LinDA	100	800	10	0.344240196	0.49975
LinDA	100	800	2	0.280802607	0.0163125
LinDA	100	800	5	0.378549813	0.281375
LinDA	200	100	1	0.00825	0.003
LinDA	200	100	10	0.200230036	0.7365
LinDA	200	100	2	0.343613054	0.3405
LinDA	200	100	5	0.257905948	0.5765
LinDA	200	1000	1	0.005	5.00E-05
LinDA	200	1000	10	0.283915338	0.72275
LinDA	200	1000	2	0.391813419	0.0743
LinDA	200	1000	5	0.336263023	0.50795
LinDA	200	200	1	0.005	0.00025
LinDA	200	200	10	0.232580784	0.865
LinDA	200	200	2	0.35666997	0.25025
LinDA	200	200	5	0.289733911	0.71925
LinDA	200	2000	1	0.008077922	4.00E-04
LinDA	200	2000	10	0.315566743	0.597175
LinDA	200	2000	2	0.399303655	0.047275
LinDA	200	2000	5	0.35841118	0.392225
LinDA	200	300	1	0.005	0.000166667
LinDA	200	300	10	0.244548715	0.847166667
LinDA	200	300	2	0.369476181	0.173333333
LinDA	200	300	5	0.301662788	0.668833333
LinDA	200	400	1	0.006666667	0.000375
LinDA	200	400	10	0.236510608	0.86075
LinDA	200	400	2	0.376976592	0.195875
LinDA	200	400	5	0.298112854	0.691375
LinDA	200	500	1	0.0065	4.00E-04
LinDA	200	500	10	0.231645288	0.8658
LinDA	200	500	2	0.366699687	0.196
LinDA	200	500	5	0.28538515	0.7064
LinDA	200	800	1	0.01	0.000125
LinDA	200	800	10	0.288202154	0.7073125
LinDA	200	800	2	0.387510762	0.071375
LinDA	200	800	5	0.338604666	0.5094375
LinDA	300	100	1	0.01125	0.002
LinDA	300	100	10	0.181484945	0.806
LinDA	300	100	2	0.33806611	0.403
LinDA	300	100	5	0.230611315	0.6355
LinDA	300	1000	1	0	0
LinDA	300	1000	10	0.250123899	0.80045
LinDA	300	1000	2	0.378957615	0.14285
LinDA	300	1000	5	0.306786427	0.6355
LinDA	300	200	1	0.001666667	0.00025
LinDA	300	200	10	0.211643656	0.917
LinDA	300	200	2	0.353405291	0.3625
LinDA	300	200	5	0.268028875	0.806
LinDA	300	2000	1	0	0
LinDA	300	2000	10	0.279333256	0.6922
LinDA	300	2000	2	0.388686946	0.10065
LinDA	300	2000	5	0.331898116	0.509775
LinDA	300	300	1	0.011547619	0.000833333
LinDA	300	300	10	0.226516664	0.888
LinDA	300	300	2	0.359787414	0.285833333
LinDA	300	300	5	0.279769628	0.769333333
LinDA	300	400	1	0.000555556	0.000125
LinDA	300	400	10	0.21567278	0.912375
LinDA	300	400	2	0.35870596	0.303125
LinDA	300	400	5	0.271291021	0.792
LinDA	300	500	1	0.005	1.00E-04
LinDA	300	500	10	0.209644608	0.9166
LinDA	300	500	2	0.357211225	0.3012
LinDA	300	500	5	0.270241104	0.7945
LinDA	300	800	1	0.001666667	0.0003125
LinDA	300	800	10	0.244840819	0.8055625
LinDA	300	800	2	0.384589389	0.1495
LinDA	300	800	5	0.311143258	0.6196875
LinDA	500	100	1	0	0
LinDA	500	100	10	0.163892273	0.8725
LinDA	500	100	2	0.316573424	0.4455
LinDA	500	100	5	0.196368197	0.7235
LinDA	500	1000	1	0.0025	5.00E-05
LinDA	500	1000	10	0.196791198	0.8868
LinDA	500	1000	2	0.366289513	0.2737
LinDA	500	1000	5	0.270971428	0.7571
LinDA	500	200	1	0.005916667	0.00125
LinDA	500	200	10	0.182701015	0.94875
LinDA	500	200	2	0.335013002	0.49075
LinDA	500	200	5	0.233761266	0.87975
LinDA	500	2000	1	0	0
LinDA	500	2000	10	0.241029522	0.796025
LinDA	500	2000	2	0.377641478	0.19805
LinDA	500	2000	5	0.294206175	0.6395
LinDA	500	300	1	0.006071429	0.000666667
LinDA	500	300	10	0.192888788	0.9355
LinDA	500	300	2	0.344940927	0.435333333
LinDA	500	300	5	0.246305167	0.854333333
LinDA	500	400	1	0.005	0.000125
LinDA	500	400	10	0.188623165	0.94225
LinDA	500	400	2	0.334871099	0.4475
LinDA	500	400	5	0.241347553	0.8795
LinDA	500	500	1	0.0025	1.00E-04
LinDA	500	500	10	0.184071844	0.9461
LinDA	500	500	2	0.339554146	0.451
LinDA	500	500	5	0.234106314	0.888
LinDA	500	800	1	0.005079365	0.0006875
LinDA	500	800	10	0.187389754	0.8805
LinDA	500	800	2	0.362963156	0.2681875
LinDA	500	800	5	0.269486946	0.7465
MaAsLin2	20	200	1	0.010833333	0.00125
MaAsLin2	20	200	2	0.070166667	0.004
MaAsLin2	20	200	5	0.338105797	0.07425
MaAsLin2	20	100	1	0.004047619	0.0015
MaAsLin2	20	100	10	0.296273108	0.3285
MaAsLin2	20	100	2	0.046416667	0.0095
MaAsLin2	20	100	5	0.316776154	0.1475
MaAsLin2	20	1000	1	0	0
MaAsLin2	20	1000	10	0.39285888	0.05525
MaAsLin2	20	1000	2	0.015254846	0.000351759
MaAsLin2	20	1000	5	0.272528567	0.012613065
MaAsLin2	20	2000	1	0.005050505	2.53E-05
MaAsLin2	20	2000	10	0.409229927	0.03741206
MaAsLin2	20	2000	2	0.028619529	0.00030303
MaAsLin2	20	2000	5	0.258852904	0.007663317
MaAsLin2	20	300	1	0.0075	0.000333333
MaAsLin2	20	300	10	0.381708866	0.134840871
MaAsLin2	20	300	2	0.023928571	0.001333333
MaAsLin2	20	300	5	0.300012006	0.042043551
MaAsLin2	20	400	1	0.0075	0.00025
MaAsLin2	20	400	10	0.387413398	0.145580808
MaAsLin2	20	400	2	0.037560606	0.002
MaAsLin2	20	400	5	0.269967659	0.03525
MaAsLin2	20	500	1	0.005025126	0.000100503
MaAsLin2	20	500	10	0.379630902	0.144924623
MaAsLin2	20	500	2	0.035175879	0.001005025
MaAsLin2	20	500	5	0.332881434	0.0447
MaAsLin2	20	800	1	0.005025126	6.28E-05
MaAsLin2	20	800	10	0.386927169	0.0560625
MaAsLin2	20	800	2	0.01875	0.0004375
MaAsLin2	20	800	5	0.234489192	0.011805556
MaAsLin2	50	100	1	0.005	0.001
MaAsLin2	50	100	10	0.222490907	0.733
MaAsLin2	50	100	2	0.180699131	0.044221106
MaAsLin2	50	100	5	0.27449386	0.464
MaAsLin2	50	1000	1	0	0
MaAsLin2	50	1000	10	0.394072533	0.25315
MaAsLin2	50	1000	2	0.109583333	0.0021
MaAsLin2	50	1000	5	0.398111054	0.097070707
MaAsLin2	50	200	1	0.0025	0.00025
MaAsLin2	50	200	10	0.293450659	0.59125
MaAsLin2	50	200	2	0.193821429	0.02025
MaAsLin2	50	200	5	0.354975909	0.33675
MaAsLin2	50	2000	1	0	0
MaAsLin2	50	2000	10	0.398214698	0.175875
MaAsLin2	50	2000	2	0.099178571	0.0012
MaAsLin2	50	2000	5	0.390901108	0.064
MaAsLin2	50	300	1	0	0
MaAsLin2	50	300	10	0.331489083	0.489333333
MaAsLin2	50	300	2	0.134297619	0.0065
MaAsLin2	50	300	5	0.359397183	0.226130653
MaAsLin2	50	400	1	0	0
MaAsLin2	50	400	10	0.330174665	0.498
MaAsLin2	50	400	2	0.155707107	0.008542714
MaAsLin2	50	400	5	0.362835428	0.238375
MaAsLin2	50	500	1	0.005025126	0.000100503
MaAsLin2	50	500	10	0.333011513	0.514170854
MaAsLin2	50	500	2	0.183612554	0.0101
MaAsLin2	50	500	5	0.354686538	0.2401
MaAsLin2	50	800	1	0.005	6.25E-05
MaAsLin2	50	800	10	0.395745785	0.253768844
MaAsLin2	50	800	2	0.117039442	0.003030303
MaAsLin2	50	800	5	0.392957834	0.09625
MaAsLin2	100	100	1	0	0
MaAsLin2	100	100	10	0.164483375	0.8895
MaAsLin2	100	100	2	0.343527244	0.176
MaAsLin2	100	100	5	0.226694525	0.6985
MaAsLin2	100	1000	1	0.010050251	0.000150754
MaAsLin2	100	1000	10	0.350442926	0.5067
MaAsLin2	100	1000	2	0.347661558	0.0169
MaAsLin2	100	1000	5	0.376655843	0.28145
MaAsLin2	100	200	1	0.002767857	0.001
MaAsLin2	100	200	10	0.207249028	0.827
MaAsLin2	100	200	2	0.351235279	0.09525
MaAsLin2	100	200	5	0.285912064	0.58925
MaAsLin2	100	2000	1	0	0
MaAsLin2	100	2000	10	0.376448623	0.3841
MaAsLin2	100	2000	2	0.323509689	0.01055
MaAsLin2	100	2000	5	0.391995684	0.201175
MaAsLin2	100	300	1	0.005	0.000166667
MaAsLin2	100	300	10	0.240139753	0.747
MaAsLin2	100	300	2	0.34598326	0.054666667
MaAsLin2	100	300	5	0.308041265	0.491666667
MaAsLin2	100	400	1	0.005	0.000125
MaAsLin2	100	400	10	0.2345913	0.770875
MaAsLin2	100	400	2	0.339761961	0.045603015
MaAsLin2	100	400	5	0.303218689	0.5085
MaAsLin2	100	500	1	0.003875	5.00E-04
MaAsLin2	100	500	10	0.228531993	0.773065327
MaAsLin2	100	500	2	0.340573631	0.0557
MaAsLin2	100	500	5	0.294815113	0.5119
MaAsLin2	100	800	1	0.005025126	6.28E-05
MaAsLin2	100	800	10	0.342418286	0.50025
MaAsLin2	100	800	2	0.29433998	0.018404523
MaAsLin2	100	800	5	0.379443003	0.2785
MaAsLin2	200	100	1	0.005	5.00E-04
MaAsLin2	200	100	10	0.132403024	0.977
MaAsLin2	200	100	2	0.31573752	0.3625
MaAsLin2	200	100	5	0.183737288	0.88
MaAsLin2	200	1000	1	0.005	5.00E-05
MaAsLin2	200	1000	10	0.248864581	0.739141414
MaAsLin2	200	1000	2	0.382496463	0.074120603
MaAsLin2	200	1000	5	0.320625738	0.51235
MaAsLin2	200	200	1	0.005	0.00025
MaAsLin2	200	200	10	0.152582002	0.93475
MaAsLin2	200	200	2	0.340142413	0.258
MaAsLin2	200	200	5	0.218950601	0.81225
MaAsLin2	200	2000	1	0.009287037	0.00035
MaAsLin2	200	2000	10	0.30542537	0.610275
MaAsLin2	200	2000	2	0.399981664	0.0488
MaAsLin2	200	2000	5	0.353057896	0.3953
MaAsLin2	200	300	1	0	0
MaAsLin2	200	300	10	0.163951264	0.892964824
MaAsLin2	200	300	2	0.363000972	0.171691792
MaAsLin2	200	300	5	0.240123432	0.721833333
MaAsLin2	200	400	1	0.002666667	0.00025
MaAsLin2	200	400	10	0.158927223	0.90575
MaAsLin2	200	400	2	0.363765782	0.193467337
MaAsLin2	200	400	5	0.236348912	0.736875
MaAsLin2	200	500	1	0.005	1.00E-04
MaAsLin2	200	500	10	0.158091751	0.9164
MaAsLin2	200	500	2	0.351164451	0.193065327
MaAsLin2	200	500	5	0.222584269	0.7543
MaAsLin2	200	800	1	0.01	0.000125
MaAsLin2	200	800	10	0.249410205	0.72625
MaAsLin2	200	800	2	0.389962133	0.0721875
MaAsLin2	200	800	5	0.32035316	0.510858586
MaAsLin2	300	100	1	0.005	5.00E-04
MaAsLin2	300	100	10	0.120052699	0.9895
MaAsLin2	300	100	2	0.290249704	0.5115
MaAsLin2	300	100	5	0.155416099	0.9435
MaAsLin2	300	1000	1	0.001666667	5.00E-05
MaAsLin2	300	1000	10	0.190021145	0.8299
MaAsLin2	300	1000	2	0.372494467	0.14085
MaAsLin2	300	1000	5	0.26524521	0.652914573
MaAsLin2	300	200	1	0	0
MaAsLin2	300	200	10	0.132437213	0.966834171
MaAsLin2	300	200	2	0.331070847	0.38975
MaAsLin2	300	200	5	0.182635923	0.8775
MaAsLin2	300	2000	1	0	0
MaAsLin2	300	2000	10	0.236372671	0.7263
MaAsLin2	300	2000	2	0.382770534	0.100502513
MaAsLin2	300	2000	5	0.307625646	0.5289
MaAsLin2	300	300	1	0.008	0.000666667
MaAsLin2	300	300	10	0.139409822	0.938333333
MaAsLin2	300	300	2	0.339817211	0.289
MaAsLin2	300	300	5	0.197626806	0.827833333
MaAsLin2	300	400	1	0.001666667	0.000125
MaAsLin2	300	400	10	0.134604176	0.950125
MaAsLin2	300	400	2	0.33384345	0.310875
MaAsLin2	300	400	5	0.192726962	0.84525
MaAsLin2	300	500	1	0.01	3.00E-04
MaAsLin2	300	500	10	0.131439537	0.9556
MaAsLin2	300	500	2	0.327054283	0.3048
MaAsLin2	300	500	5	0.18977133	0.844
MaAsLin2	300	800	1	0.001	6.25E-05
MaAsLin2	300	800	10	0.187212871	0.8328125
MaAsLin2	300	800	2	0.374312818	0.1486875
MaAsLin2	300	800	5	0.267116139	0.639375
MaAsLin2	500	100	1	0.005	5.00E-04
MaAsLin2	500	100	10	0.109920993	0.995
MaAsLin2	500	100	2	0.260964232	0.661
MaAsLin2	500	100	5	0.131062065	0.9795
MaAsLin2	500	1000	1	0.0025	5.00E-05
MaAsLin2	500	1000	10	0.139688732	0.91335
MaAsLin2	500	1000	2	0.349592218	0.27335
MaAsLin2	500	1000	5	0.20090524	0.7877
MaAsLin2	500	200	1	0.0025	0.00025
MaAsLin2	500	200	10	0.114788087	0.982
MaAsLin2	500	200	2	0.286230512	0.55175
MaAsLin2	500	200	5	0.147423305	0.93675
MaAsLin2	500	2000	1	0	0
MaAsLin2	500	2000	10	0.167758993	0.84265
MaAsLin2	500	2000	2	0.367072314	0.20145
MaAsLin2	500	2000	5	0.236219973	0.68125
MaAsLin2	500	300	1	0.001	0.000333333
MaAsLin2	500	300	10	0.116546134	0.9735
MaAsLin2	500	300	2	0.300392688	0.456166667
MaAsLin2	500	300	5	0.154934005	0.907166667
MaAsLin2	500	400	1	0.005	0.000125
MaAsLin2	500	400	10	0.114222763	0.9785
MaAsLin2	500	400	2	0.290226744	0.47575
MaAsLin2	500	400	5	0.151756997	0.9225
MaAsLin2	500	500	1	0.002512563	0.000100503
MaAsLin2	500	500	10	0.113745811	0.9809
MaAsLin2	500	500	2	0.297859636	0.4749
MaAsLin2	500	500	5	0.146511534	0.938
MaAsLin2	500	800	1	0.003333333	0.0001875
MaAsLin2	500	800	10	0.14126505	0.906875
MaAsLin2	500	800	2	0.345495624	0.2674375
MaAsLin2	500	800	5	0.203545081	0.776758794
MaAsLin2	20	200	10	0.360169405	0.215
metagenomeSeq	20	200	1	0.015	0.001
metagenomeSeq	50	200	1	0	0
metagenomeSeq	100	200	1	0.005	5.00E-04
metagenomeSeq	200	200	1	0	0
metagenomeSeq	300	200	1	0.002061856	0.000515464
metagenomeSeq	500	200	1	0	0
metagenomeSeq	20	200	2	0.021666667	0.002
metagenomeSeq	50	200	2	0.2675	0.0235
metagenomeSeq	100	200	2	0.838601393	0.17244898
metagenomeSeq	200	200	2	0.934327552	0.502525253
metagenomeSeq	300	200	2	0.899898814	0.691578947
metagenomeSeq	500	200	2	0.79930984	0.807653061
metagenomeSeq	20	200	5	0.476825397	0.0465
metagenomeSeq	50	200	5	0.945579726	0.4485
metagenomeSeq	100	200	5	0.829442368	0.751020408
metagenomeSeq	200	200	5	0.633255987	0.8555
metagenomeSeq	300	200	5	0.532918756	0.900505051
metagenomeSeq	500	200	5	0.366477502	0.919897959
metagenomeSeq	20	200	10	0.836651515	0.185
metagenomeSeq	50	200	10	0.901715298	0.706
metagenomeSeq	100	200	10	0.673197811	0.9245
metagenomeSeq	200	200	10	0.458338832	0.981122449
metagenomeSeq	300	200	10	0.348642144	0.9945
metagenomeSeq	500	200	10	0.264816322	0.997894737
metagenomeSeq	20	300	1	0.01	0.000333333
metagenomeSeq	50	300	1	0	0
metagenomeSeq	100	300	1	0	0
metagenomeSeq	200	300	1	0	0
metagenomeSeq	300	300	1	0	0
metagenomeSeq	500	300	1	0	0
metagenomeSeq	20	300	2	0.06	0.002
metagenomeSeq	50	300	2	0.199666667	0.012333333
metagenomeSeq	100	300	2	0.79143368	0.116666667
metagenomeSeq	200	300	2	0.925662302	0.45
metagenomeSeq	300	300	2	0.908267918	0.627210884
metagenomeSeq	500	300	2	0.827200039	0.774074074
metagenomeSeq	20	300	5	0.51525	0.040666667
metagenomeSeq	50	300	5	0.911750853	0.443333333
metagenomeSeq	100	300	5	0.818925618	0.724398625
metagenomeSeq	200	300	5	0.634553391	0.854208754
metagenomeSeq	300	300	5	0.52827709	0.908163265
metagenomeSeq	500	300	5	0.378638252	0.933333333
metagenomeSeq	20	300	10	0.879096129	0.193333333
metagenomeSeq	50	300	10	0.873786205	0.704333333
metagenomeSeq	100	300	10	0.669321147	0.893127148
metagenomeSeq	200	300	10	0.466978161	0.965666667
metagenomeSeq	300	300	10	0.365415869	0.984848485
metagenomeSeq	500	300	10	0.263858467	0.997979798
metagenomeSeq	20	400	1	0	0
metagenomeSeq	50	400	1	0.02	5.00E-04
metagenomeSeq	100	400	1	0	0
metagenomeSeq	200	400	1	0	0
metagenomeSeq	300	400	1	0	0
metagenomeSeq	500	400	1	0	0
metagenomeSeq	20	400	2	0.03	0.00075
metagenomeSeq	50	400	2	0.354916667	0.02475
metagenomeSeq	100	400	2	0.87201327	0.141414141
metagenomeSeq	200	400	2	0.9139937	0.48425
metagenomeSeq	300	400	2	0.889499708	0.652835052
metagenomeSeq	500	400	2	0.806843769	0.807323232
metagenomeSeq	20	400	5	0.630619048	0.053
metagenomeSeq	50	400	5	0.919034471	0.49625
metagenomeSeq	100	400	5	0.793168454	0.772727273
metagenomeSeq	200	400	5	0.621419932	0.88
metagenomeSeq	300	400	5	0.494913435	0.922959184
metagenomeSeq	500	400	5	0.359385627	0.951530612
metagenomeSeq	20	400	10	0.888534598	0.21025
metagenomeSeq	50	400	10	0.847331606	0.74275
metagenomeSeq	100	400	10	0.632842201	0.91010101
metagenomeSeq	200	400	10	0.449350019	0.971938776
metagenomeSeq	300	400	10	0.349555057	0.991
metagenomeSeq	500	400	10	0.250492462	0.999479167
metagenomeSeq	20	500	1	0.03	8.00E-04
metagenomeSeq	50	500	1	0.01	2.00E-04
metagenomeSeq	100	500	1	0	0
metagenomeSeq	200	500	1	0	0
metagenomeSeq	300	500	1	0	0
metagenomeSeq	500	500	1	0.005	2.00E-04
metagenomeSeq	20	500	2	0.068	0.0024
metagenomeSeq	50	500	2	0.416984127	0.0216
metagenomeSeq	100	500	2	0.916729832	0.160606061
metagenomeSeq	200	500	2	0.914987822	0.483125
metagenomeSeq	300	500	2	0.871867929	0.66
metagenomeSeq	500	500	2	0.793582543	0.791958763
metagenomeSeq	20	500	5	0.695483059	0.0548
metagenomeSeq	50	500	5	0.904152522	0.5128
metagenomeSeq	100	500	5	0.778243671	0.773333333
metagenomeSeq	200	500	5	0.596343141	0.8784
metagenomeSeq	300	500	5	0.478364361	0.921649485
metagenomeSeq	500	500	5	0.347530676	0.950103093
metagenomeSeq	20	500	10	0.88870961	0.2162
metagenomeSeq	50	500	10	0.833623392	0.7668
metagenomeSeq	100	500	10	0.614862678	0.916530612
metagenomeSeq	200	500	10	0.443954065	0.973469388
metagenomeSeq	300	500	10	0.335595886	0.990816327
metagenomeSeq	500	500	10	0.243823769	0.998181818
metagenomeSeq	20	800	1	0.02	0.00025
metagenomeSeq	50	800	1	0	0
metagenomeSeq	100	800	1	0.015306122	0.000255102
metagenomeSeq	200	800	1	0.005050505	0.000126263
metagenomeSeq	300	800	1	0.015	0.00025
metagenomeSeq	500	800	1	0	0
metagenomeSeq	20	800	2	0.075	0.001125
metagenomeSeq	50	800	2	0.345	0.00925
metagenomeSeq	100	800	2	0.828017843	0.054625
metagenomeSeq	200	800	2	0.909618651	0.244191919
metagenomeSeq	300	800	2	0.859442034	0.417375
metagenomeSeq	500	800	2	0.781133443	0.599747475
metagenomeSeq	20	800	5	0.459571429	0.013375
metagenomeSeq	50	800	5	0.922951264	0.262375
metagenomeSeq	100	800	5	0.799047933	0.574747475
metagenomeSeq	200	800	5	0.638837309	0.780612245
metagenomeSeq	300	800	5	0.527597235	0.861862245
metagenomeSeq	500	800	5	0.397023745	0.916414141
metagenomeSeq	20	800	10	0.878406717	0.07625
metagenomeSeq	50	800	10	0.858159722	0.513375
metagenomeSeq	100	800	10	0.670483379	0.773125
metagenomeSeq	200	800	10	0.494745876	0.902835052
metagenomeSeq	300	800	10	0.380434768	0.942045455
metagenomeSeq	500	800	10	0.271001603	0.96619898
metagenomeSeq	20	1000	1	0.02	2.00E-04
metagenomeSeq	50	1000	1	0.01	1.00E-04
metagenomeSeq	100	1000	1	0.01	1.00E-04
metagenomeSeq	200	1000	1	0.015463918	0.000309278
metagenomeSeq	300	1000	1	0	0
metagenomeSeq	500	1000	1	0.01010101	0.00010101
metagenomeSeq	20	1000	2	0.065	0.001
metagenomeSeq	50	1000	2	0.330738095	0.0071
metagenomeSeq	100	1000	2	0.847959423	0.0538
metagenomeSeq	200	1000	2	0.893858567	0.252604167
metagenomeSeq	300	1000	2	0.858547905	0.417575758
metagenomeSeq	500	1000	2	0.771364124	0.609285714
metagenomeSeq	20	1000	5	0.510839827	0.0135
metagenomeSeq	50	1000	5	0.92035668	0.2751
metagenomeSeq	100	1000	5	0.7810793	0.586804124
metagenomeSeq	200	1000	5	0.63311319	0.788061224
metagenomeSeq	300	1000	5	0.528572464	0.8661
metagenomeSeq	500	1000	5	0.392515806	0.919793814
metagenomeSeq	20	1000	10	0.898751447	0.0761
metagenomeSeq	50	1000	10	0.844693392	0.5157
metagenomeSeq	100	1000	10	0.664398835	0.785612245
metagenomeSeq	200	1000	10	0.484220835	0.898282828
metagenomeSeq	300	1000	10	0.385817176	0.938686869
metagenomeSeq	500	1000	10	0.267593591	0.96744898
metagenomeSeq	20	2000	1	0.03	0.00015
metagenomeSeq	50	2000	1	0.015	0.00015
metagenomeSeq	100	2000	1	0.020408163	0.000153061
metagenomeSeq	200	2000	1	0.018333333	0.00015
metagenomeSeq	300	2000	1	0.022727273	0.000151515
metagenomeSeq	500	2000	1	0.01010101	5.05E-05
metagenomeSeq	20	2000	2	0.06	3.00E-04
metagenomeSeq	50	2000	2	0.25875	0.00255
metagenomeSeq	100	2000	2	0.858815886	0.032397959
metagenomeSeq	200	2000	2	0.897364833	0.1724
metagenomeSeq	300	2000	2	0.862271922	0.315153061
metagenomeSeq	500	2000	2	0.770276254	0.499393939
metagenomeSeq	20	2000	5	0.395	0.00495
metagenomeSeq	50	2000	5	0.91337189	0.17055
metagenomeSeq	100	2000	5	0.815153813	0.46165
metagenomeSeq	200	2000	5	0.671503146	0.695153061
metagenomeSeq	300	2000	5	0.566626981	0.7885
metagenomeSeq	500	2000	5	0.43651023	0.876752577
metagenomeSeq	20	2000	10	0.898647709	0.0443
metagenomeSeq	50	2000	10	0.835750958	0.35635
metagenomeSeq	100	2000	10	0.697689864	0.65255
metagenomeSeq	200	2000	10	0.549202123	0.829845361
metagenomeSeq	300	2000	10	0.437847427	0.892
metagenomeSeq	500	2000	10	0.306327844	0.93969697
metagenomeSeq	20	100	1	0	0
metagenomeSeq	50	100	1	0	0
metagenomeSeq	100	100	1	0.005050505	0.001010101
metagenomeSeq	200	100	1	0	0
metagenomeSeq	300	100	1	0	0
metagenomeSeq	500	100	1	0	0
metagenomeSeq	20	100	2	0.01	0.001
metagenomeSeq	50	100	2	0.145	0.017
metagenomeSeq	100	100	2	0.782833333	0.203
metagenomeSeq	200	100	2	0.946244162	0.568041237
metagenomeSeq	300	100	2	0.899872854	0.707070707
metagenomeSeq	500	100	2	0.8242045	0.760204082
metagenomeSeq	20	100	5	0.258333333	0.031
metagenomeSeq	50	100	5	0.91881746	0.373
metagenomeSeq	100	100	5	0.851082663	0.653061224
metagenomeSeq	200	100	5	0.646783118	0.81010101
metagenomeSeq	300	100	5	0.488990353	0.862886598
metagenomeSeq	500	100	5	0.34247749	0.913402062
metagenomeSeq	20	100	10	0.612297619	0.149
metagenomeSeq	50	100	10	0.889327145	0.62
metagenomeSeq	100	100	10	0.708193854	0.915
metagenomeSeq	200	100	10	0.413027038	0.98989899
metagenomeSeq	300	100	10	0.337205752	1
metagenomeSeq	500	100	10	0.250414145	1
Wilcox	20	200	1	0	0
Wilcox	20	200	2	0.02	0.001
Wilcox	20	200	5	0.221805556	0.027
Wilcox	20	100	1	0.005833333	0.0015
Wilcox	20	100	10	0.314793918	0.24
Wilcox	20	100	2	0.025	0.004
Wilcox	20	100	5	0.238785714	0.0795
Wilcox	20	1000	1	0	0
Wilcox	20	1000	10	0.221105519	0.00775
Wilcox	20	1000	2	0	0
Wilcox	20	1000	5	0.094333333	0.0015
Wilcox	20	2000	1	0	0
Wilcox	20	2000	10	0.157438034	0.00165
Wilcox	20	2000	2	0.0075	5.00E-05
Wilcox	20	2000	5	0.08375	5.00E-04
Wilcox	20	300	1	0	0
Wilcox	20	300	10	0.319716275	0.050333333
Wilcox	20	300	2	0.0175	0.000666667
Wilcox	20	300	5	0.171990801	0.013166667
Wilcox	20	400	1	0	0
Wilcox	20	400	10	0.281802779	0.045375
Wilcox	20	400	2	0.023333333	0.000875
Wilcox	20	400	5	0.121452381	0.007875
Wilcox	20	500	1	0	0
Wilcox	20	500	10	0.304019527	0.0467
Wilcox	20	500	2	0	0
Wilcox	20	500	5	0.214137446	0.0104
Wilcox	20	800	1	0	0
Wilcox	20	800	10	0.227878968	0.0083125
Wilcox	20	800	2	0	0
Wilcox	20	800	5	0.077642857	0.001625
Wilcox	50	100	1	0.0025	5.00E-04
Wilcox	50	100	10	0.241847287	0.7385
Wilcox	50	100	2	0.167238095	0.044
Wilcox	50	100	5	0.291513138	0.468
Wilcox	50	1000	1	0	0
Wilcox	50	1000	10	0.400446282	0.20605
Wilcox	50	1000	2	0.041583333	0.00115
Wilcox	50	1000	5	0.403207498	0.0783
Wilcox	50	200	1	0	0
Wilcox	50	200	10	0.319970563	0.55825
Wilcox	50	200	2	0.137595238	0.01625
Wilcox	50	200	5	0.36894098	0.325
Wilcox	50	2000	1	0	0
Wilcox	50	2000	10	0.400637583	0.1353
Wilcox	50	2000	2	0.043035714	0.00055
Wilcox	50	2000	5	0.379565183	0.046475
Wilcox	50	300	1	0	0
Wilcox	50	300	10	0.347060049	0.440833333
Wilcox	50	300	2	0.098630952	0.0055
Wilcox	50	300	5	0.375031914	0.2055
Wilcox	50	400	1	0	0
Wilcox	50	400	10	0.347623346	0.448125
Wilcox	50	400	2	0.100819444	0.0055
Wilcox	50	400	5	0.370926802	0.214625
Wilcox	50	500	1	0.005	1.00E-04
Wilcox	50	500	10	0.348690425	0.4537
Wilcox	50	500	2	0.135763889	0.0066
Wilcox	50	500	5	0.359826624	0.2177
Wilcox	50	800	1	0	0
Wilcox	50	800	10	0.393739065	0.206125
Wilcox	50	800	2	0.0435	0.00075
Wilcox	50	800	5	0.390187975	0.078375
Wilcox	100	100	1	0	0
Wilcox	100	100	10	0.182575749	0.901
Wilcox	100	100	2	0.350942188	0.205
Wilcox	100	100	5	0.242089664	0.735
Wilcox	100	1000	1	0.01	1.00E-04
Wilcox	100	1000	10	0.364458204	0.4143
Wilcox	100	1000	2	0.309134657	0.0156
Wilcox	100	1000	5	0.382707753	0.241
Wilcox	100	200	1	0.00125	0.00025
Wilcox	100	200	10	0.24744202	0.79575
Wilcox	100	200	2	0.328344253	0.1015
Wilcox	100	200	5	0.313751899	0.58575
Wilcox	100	2000	1	0	0
Wilcox	100	2000	10	0.379261196	0.3023
Wilcox	100	2000	2	0.286193146	0.0089
Wilcox	100	2000	5	0.394665015	0.163175
