name	Sample	OTU	effect	mean_TPR	mean_FPR
LinDA	50	500	1	1.00E-04	2.78E-05
LinDA	50	500	10	0.5058	0.055105556
LinDA	50	500	2	0.0095	0.00085
LinDA	50	500	5	0.242	0.024122222
LinDA	50	800	1	6.25E-05	1.11E-05
LinDA	50	800	10	0.255375	0.034844444
LinDA	50	800	2	0.0023125	0.000316667
LinDA	50	800	5	0.0943125	0.013066667
LinDA	100	100	1	0.001	0.000127778
LinDA	100	100	10	0.584	0.023111111
LinDA	100	100	2	0.242	0.005122222
LinDA	100	100	5	0.4595	0.013661111
LinDA	100	1000	1	2.00E-04	2.78E-05
LinDA	100	1000	10	0.50815	0.105338889
LinDA	100	1000	2	0.01515	0.002455556
LinDA	100	1000	5	0.28485	0.052911111
LinDA	100	200	1	0.001	0.000177778
LinDA	100	200	10	0.7495	0.045716667
LinDA	100	200	2	0.10575	0.004416667
LinDA	100	200	5	0.5405	0.02545
LinDA	100	2000	1	0	0
LinDA	100	2000	10	0.379325	0.141011111
LinDA	100	2000	2	0.00845	0.002933333
LinDA	100	2000	5	0.198375	0.068611111
LinDA	100	300	1	0.000166667	2.22E-05
LinDA	100	300	10	0.697166667	0.060144444
LinDA	100	300	2	0.057	0.003194444
LinDA	100	300	5	0.476833333	0.032288889
LinDA	100	400	1	0.000125	2.78E-05
LinDA	100	400	10	0.729875	0.086611111
LinDA	100	400	2	0.048125	0.003488889
LinDA	100	400	5	0.49025	0.046255556
LinDA	100	500	1	3.00E-04	5.00E-05
LinDA	100	500	10	0.7388	0.113705556
LinDA	100	500	2	0.0549	0.005844444
LinDA	100	500	5	0.4934	0.059294444
LinDA	100	800	1	6.25E-05	1.11E-05
LinDA	100	800	10	0.49975	0.085627778
LinDA	100	800	2	0.0163125	0.002166667
LinDA	100	800	5	0.281375	0.041361111
LinDA	200	100	1	0.003	0.000161111
LinDA	200	100	10	0.7365	0.033583333
LinDA	200	100	2	0.3405	0.007516667
LinDA	200	100	5	0.5765	0.019483333
LinDA	200	1000	1	5.00E-05	1.67E-05
LinDA	200	1000	10	0.72275	0.206438889
LinDA	200	1000	2	0.0743	0.013127778
LinDA	200	1000	5	0.50795	0.112783333
LinDA	200	200	1	0.00025	9.44E-05
LinDA	200	200	10	0.865	0.064883333
LinDA	200	200	2	0.25025	0.010433333
LinDA	200	200	5	0.71925	0.04045
LinDA	200	2000	1	4.00E-04	0.000177778
LinDA	200	2000	10	0.597175	0.290394444
LinDA	200	2000	2	0.047275	0.016105556
LinDA	200	2000	5	0.392225	0.157311111
LinDA	200	300	1	0.000166667	5.56E-05
LinDA	200	300	10	0.847166667	0.088822222
LinDA	200	300	2	0.173333333	0.010277778
LinDA	200	300	5	0.668833333	0.052788889
LinDA	200	400	1	0.000375	6.11E-05
LinDA	200	400	10	0.86075	0.125444444
LinDA	200	400	2	0.195875	0.014711111
LinDA	200	400	5	0.691375	0.074244444
LinDA	200	500	1	4.00E-04	0.000116667
LinDA	200	500	10	0.8658	0.161316667
LinDA	200	500	2	0.196	0.019122222
LinDA	200	500	5	0.7064	0.099922222
LinDA	200	800	1	0.000125	0
LinDA	200	800	10	0.7073125	0.158616667
LinDA	200	800	2	0.071375	0.010105556
LinDA	200	800	5	0.5094375	0.089877778
LinDA	300	100	1	0.002	0.000155556
LinDA	300	100	10	0.806	0.041394444
LinDA	300	100	2	0.403	0.009261111
LinDA	300	100	5	0.6355	0.025305556
LinDA	300	1000	1	0	5.56E+06
LinDA	300	1000	10	0.80045	0.272705556
LinDA	300	1000	2	0.14285	0.026772222
LinDA	300	1000	5	0.6355	0.162472222
LinDA	300	200	1	0.00025	0.000122222
LinDA	300	200	10	0.917	0.077288889
LinDA	300	200	2	0.3625	0.015066667
LinDA	300	200	5	0.806	0.050227778
LinDA	300	2000	1	0	5.56E+06
LinDA	300	2000	10	0.6922	0.4013
LinDA	300	2000	2	0.10065	0.035788889
LinDA	300	2000	5	0.509775	0.230677778
LinDA	300	300	1	0.000833333	1.00E-04
LinDA	300	300	10	0.888	0.102655556
LinDA	300	300	2	0.285833333	0.017327778
LinDA	300	300	5	0.769333333	0.068083333
LinDA	300	400	1	0.000125	6.67E-05
LinDA	300	400	10	0.912375	0.149366667
LinDA	300	400	2	0.303125	0.024772222
LinDA	300	400	5	0.792	0.096277778
LinDA	300	500	1	1.00E-04	0.000105556
LinDA	300	500	10	0.9166	0.1943
LinDA	300	500	2	0.3012	0.030933333
LinDA	300	500	5	0.7945	0.121122222
LinDA	300	800	1	0.0003125	6.11E-05
LinDA	300	800	10	0.8055625	0.231416667
LinDA	300	800	2	0.1495	0.021822222
LinDA	300	800	5	0.6196875	0.124483333
LinDA	500	100	1	0	0.000161111
LinDA	500	100	10	0.8725	0.050116667
LinDA	500	100	2	0.4455	0.011444444
LinDA	500	100	5	0.7235	0.034205556
LinDA	500	1000	1	5.00E-05	2.22E-05
LinDA	500	1000	10	0.8868	0.4284
LinDA	500	1000	2	0.2737	0.0533
LinDA	500	1000	5	0.7571	0.232527778
LinDA	500	200	1	0.00125	0.000383333
LinDA	500	200	10	0.94875	0.116727778
LinDA	500	200	2	0.49075	0.032705556
LinDA	500	200	5	0.87975	0.087277778
LinDA	500	2000	1	0	1.11E-05
LinDA	500	2000	10	0.796025	0.561672222
LinDA	500	2000	2	0.19805	0.073111111
LinDA	500	2000	5	0.6395	0.344766667
LinDA	500	300	1	0.000666667	0.000144444
LinDA	500	300	10	0.9355	0.132144444
LinDA	500	300	2	0.435333333	0.028316667
LinDA	500	300	5	0.854333333	0.088877778
LinDA	500	400	1	0.000125	0.000188889
LinDA	500	400	10	0.94225	0.181933333
LinDA	500	400	2	0.4475	0.040138889
LinDA	500	400	5	0.8795	0.124711111
LinDA	500	500	1	1.00E-04	5.56E-05
LinDA	500	500	10	0.9461	0.234644444
LinDA	500	500	2	0.451	0.049516667
LinDA	500	500	5	0.888	0.163794444
LinDA	500	800	1	0.0006875	0.000138889
LinDA	500	800	10	0.8805	0.35645
LinDA	500	800	2	0.2681875	0.042388889
LinDA	500	800	5	0.7465	0.189244444
MaAsLin2	20	200	1	0.00125	4.44E-05
MaAsLin2	20	200	2	0.004	0.00015
MaAsLin2	20	200	5	0.07425	0.002866667
MaAsLin2	20	100	1	0.0015	0.000122222
MaAsLin2	20	100	10	0.3285	0.009188889
MaAsLin2	20	100	2	0.0095	0.000244444
MaAsLin2	20	100	5	0.1475	0.00335
MaAsLin2	20	1000	1	0	5.58E+06
MaAsLin2	20	1000	10	0.05525	0.008833333
MaAsLin2	20	1000	2	0.000351759	8.38E-05
MaAsLin2	20	1000	5	0.012613065	0.001987716
MaAsLin2	20	2000	1	2.53E-05	5.61E+06
MaAsLin2	20	2000	10	0.03741206	0.012021217
MaAsLin2	20	2000	2	0.00030303	8.42E-05
MaAsLin2	20	2000	5	0.007663317	0.002490229
MaAsLin2	20	300	1	0.000333333	2.78E-05
MaAsLin2	20	300	10	0.134840871	0.007386935
MaAsLin2	20	300	2	0.001333333	0.000155556
MaAsLin2	20	300	5	0.042043551	0.002065885
MaAsLin2	20	400	1	0.00025	2.22E-05
MaAsLin2	20	400	10	0.145580808	0.010639731
MaAsLin2	20	400	2	0.002	2.00E-04
MaAsLin2	20	400	5	0.03525	0.002583333
MaAsLin2	20	500	1	0.000100503	4.47E-05
MaAsLin2	20	500	10	0.144924623	0.013109994
MaAsLin2	20	500	2	0.001005025	0.00012842
MaAsLin2	20	500	5	0.0447	0.003744444
MaAsLin2	20	800	1	6.28E-05	5.58E+06
MaAsLin2	20	800	10	0.0560625	0.007477778
MaAsLin2	20	800	2	0.0004375	6.11E-05
MaAsLin2	20	800	5	0.011805556	0.001885522
MaAsLin2	50	100	1	0.001	7.22E-05
MaAsLin2	50	100	10	0.733	0.029805556
MaAsLin2	50	100	2	0.044221106	0.001122278
MaAsLin2	50	100	5	0.464	0.014627778
MaAsLin2	50	1000	1	0	1.68E-05
MaAsLin2	50	1000	10	0.25315	0.043483333
MaAsLin2	50	1000	2	0.0021	0.000355556
MaAsLin2	50	1000	5	0.097070707	0.016346801
MaAsLin2	50	200	1	0.00025	5.00E-05
MaAsLin2	50	200	10	0.59125	0.033066667
MaAsLin2	50	200	2	0.02025	0.000788889
MaAsLin2	50	200	5	0.33675	0.014088889
MaAsLin2	50	2000	1	0	5.58E+06
MaAsLin2	50	2000	10	0.175875	0.059116667
MaAsLin2	50	2000	2	0.0012	0.000433333
MaAsLin2	50	2000	5	0.064	0.022116667
MaAsLin2	50	300	1	0	1.11E-05
MaAsLin2	50	300	10	0.489333333	0.0336
MaAsLin2	50	300	2	0.0065	0.000383333
MaAsLin2	50	300	5	0.226130653	0.01345617
MaAsLin2	50	400	1	0	1.67E-05
MaAsLin2	50	400	10	0.498	0.045738889
MaAsLin2	50	400	2	0.008542714	0.000614182
MaAsLin2	50	400	5	0.238375	0.018705556
MaAsLin2	50	500	1	0.000100503	1.12E-05
MaAsLin2	50	500	10	0.514170854	0.058659966
MaAsLin2	50	500	2	0.0101	9.00E-04
MaAsLin2	50	500	5	0.2401	0.0246
MaAsLin2	50	800	1	6.25E-05	1.11E-05
MaAsLin2	50	800	10	0.253768844	0.034539363
MaAsLin2	50	800	2	0.003030303	0.000359147
MaAsLin2	50	800	5	0.09625	0.013155556
MaAsLin2	100	100	1	0	3.91E-05
MaAsLin2	100	100	10	0.8895	0.051722222
MaAsLin2	100	100	2	0.176	0.004161111
MaAsLin2	100	100	5	0.6985	0.028716667
MaAsLin2	100	1000	1	0.000150754	2.23E-05
MaAsLin2	100	1000	10	0.5067	0.105583333
MaAsLin2	100	1000	2	0.0169	0.002616667
MaAsLin2	100	1000	5	0.28145	0.052211111
MaAsLin2	100	200	1	0.001	0.000105556
MaAsLin2	100	200	10	0.827	0.073138889
MaAsLin2	100	200	2	0.09525	0.003994444
MaAsLin2	100	200	5	0.58925	0.034422222
MaAsLin2	100	2000	1	0	0
MaAsLin2	100	2000	10	0.3841	0.141633333
MaAsLin2	100	2000	2	0.01055	0.00385
MaAsLin2	100	2000	5	0.201175	0.069411111
MaAsLin2	100	300	1	0.000166667	1.67E-05
MaAsLin2	100	300	10	0.747	0.082194444
MaAsLin2	100	300	2	0.054666667	0.003272222
MaAsLin2	100	300	5	0.491666667	0.038177778
MaAsLin2	100	400	1	0.000125	3.33E-05
MaAsLin2	100	400	10	0.770875	0.116633333
MaAsLin2	100	400	2	0.045603015	0.003366834
MaAsLin2	100	400	5	0.5085	0.053894444
MaAsLin2	100	500	1	5.00E-04	5.56E-05
MaAsLin2	100	500	10	0.773065327	0.149190396
MaAsLin2	100	500	2	0.0557	0.005966667
MaAsLin2	100	500	5	0.5119	0.070216667
MaAsLin2	100	800	1	6.28E-05	5.58E+06
MaAsLin2	100	800	10	0.50025	0.086522222
MaAsLin2	100	800	2	0.018404523	0.002473479
MaAsLin2	100	800	5	0.2785	0.040722222
MaAsLin2	200	100	1	5.00E-04	5.00E-05
MaAsLin2	200	100	10	0.977	0.072344444
MaAsLin2	200	100	2	0.3625	0.009488889
MaAsLin2	200	100	5	0.88	0.045761111
MaAsLin2	200	1000	1	5.00E-05	1.67E-05
MaAsLin2	200	1000	10	0.739141414	0.255016835
MaAsLin2	200	1000	2	0.074120603	0.013500838
MaAsLin2	200	1000	5	0.51235	0.122972222
MaAsLin2	200	200	1	0.00025	7.78E-05
MaAsLin2	200	200	10	0.93475	0.119166667
MaAsLin2	200	200	2	0.258	0.011783333
MaAsLin2	200	200	5	0.81225	0.068383333
MaAsLin2	200	2000	1	0.00035	0.000138889
MaAsLin2	200	2000	10	0.610275	0.311516667
MaAsLin2	200	2000	2	0.0488	0.016588889
MaAsLin2	200	2000	5	0.3953	0.162261111
MaAsLin2	200	300	1	0	5.58E-05
MaAsLin2	200	300	10	0.892964824	0.156705751
MaAsLin2	200	300	2	0.171691792	0.010558347
MaAsLin2	200	300	5	0.721833333	0.08095
MaAsLin2	200	400	1	0.00025	5.56E-05
MaAsLin2	200	400	10	0.90575	0.217838889
MaAsLin2	200	400	2	0.193467337	0.015806812
MaAsLin2	200	400	5	0.736875	0.11145
MaAsLin2	200	500	1	1.00E-04	3.33E-05
MaAsLin2	200	500	10	0.9164	0.275272222
MaAsLin2	200	500	2	0.193065327	0.020374093
MaAsLin2	200	500	5	0.7543	0.151338889
MaAsLin2	200	800	1	0.000125	0
MaAsLin2	200	800	10	0.72625	0.200338889
MaAsLin2	200	800	2	0.0721875	0.010166667
MaAsLin2	200	800	5	0.510858586	0.098799102
MaAsLin2	300	100	1	5.00E-04	6.11E-05
MaAsLin2	300	100	10	0.9895	0.081288889
MaAsLin2	300	100	2	0.5115	0.015366667
MaAsLin2	300	100	5	0.9435	0.059516667
MaAsLin2	300	1000	1	5.00E-05	1.67E-05
MaAsLin2	300	1000	10	0.8299	0.402155556
MaAsLin2	300	1000	2	0.14085	0.027127778
MaAsLin2	300	1000	5	0.652914573	0.208157454
MaAsLin2	300	200	1	0	6.67E-05
MaAsLin2	300	200	10	0.966834171	0.142763819
MaAsLin2	300	200	2	0.38975	0.018372222
MaAsLin2	300	200	5	0.8775	0.091005556
MaAsLin2	300	2000	1	0	0
MaAsLin2	300	2000	10	0.7263	0.529561111
MaAsLin2	300	2000	2	0.100502513	0.036560581
MaAsLin2	300	2000	5	0.5289	0.269072222
MaAsLin2	300	300	1	0.000666667	4.44E-05
MaAsLin2	300	300	10	0.938333333	0.197305556
MaAsLin2	300	300	2	0.289	0.019822222
MaAsLin2	300	300	5	0.827833333	0.118177778
MaAsLin2	300	400	1	0.000125	3.33E-05
MaAsLin2	300	400	10	0.950125	0.275
MaAsLin2	300	400	2	0.310875	0.029277778
MaAsLin2	300	400	5	0.84525	0.163722222
MaAsLin2	300	500	1	3.00E-04	6.11E-05
MaAsLin2	300	500	10	0.9556	0.354961111
MaAsLin2	300	500	2	0.3048	0.036105556
MaAsLin2	300	500	5	0.844	0.20675
MaAsLin2	300	800	1	6.25E-05	2.22E-05
MaAsLin2	300	800	10	0.8328125	0.329694444
MaAsLin2	300	800	2	0.1486875	0.022772222
MaAsLin2	300	800	5	0.639375	0.161494444
MaAsLin2	500	100	1	5.00E-04	2.78E-05
MaAsLin2	500	100	10	0.995	0.089772222
MaAsLin2	500	100	2	0.661	0.022955556
MaAsLin2	500	100	5	0.9795	0.0735
MaAsLin2	500	1000	1	5.00E-05	2.22E-05
MaAsLin2	500	1000	10	0.91335	0.632872222
MaAsLin2	500	1000	2	0.27335	0.057538889
MaAsLin2	500	1000	5	0.7877	0.358522222
MaAsLin2	500	200	1	0.00025	0.000155556
MaAsLin2	500	200	10	0.982	0.1933
MaAsLin2	500	200	2	0.55175	0.045883333
MaAsLin2	500	200	5	0.93675	0.152677778
MaAsLin2	500	2000	1	0	1.11E-05
MaAsLin2	500	2000	10	0.84265	0.940533333
MaAsLin2	500	2000	2	0.20145	0.078522222
MaAsLin2	500	2000	5	0.68125	0.500233333
MaAsLin2	500	300	1	0.000333333	8.89E-05
MaAsLin2	500	300	10	0.9735	0.24815
MaAsLin2	500	300	2	0.456166667	0.037527778
MaAsLin2	500	300	5	0.907166667	0.1708
MaAsLin2	500	400	1	0.000125	0.000122222
MaAsLin2	500	400	10	0.9785	0.339055556
MaAsLin2	500	400	2	0.47575	0.054116667
MaAsLin2	500	400	5	0.9225	0.235144444
MaAsLin2	500	500	1	0.000100503	5.03E-05
MaAsLin2	500	500	10	0.9809	0.426122222
MaAsLin2	500	500	2	0.4749	0.064494444
MaAsLin2	500	500	5	0.938	0.309561111
MaAsLin2	500	800	1	0.0001875	0.000111111
MaAsLin2	500	800	10	0.906875	0.497338889
MaAsLin2	500	800	2	0.2674375	0.046216667
MaAsLin2	500	800	5	0.776758794	0.281468453
MaAsLin2	20	200	10	0.215	0.0087
metagenomeSeq	20	200	1	0.001	5.56E-05
metagenomeSeq	50	200	1	0	5.05E-06
metagenomeSeq	100	200	1	5.00E-04	5.56E-05
metagenomeSeq	200	200	1	0	2.02E-05
metagenomeSeq	300	200	1	0.000515464	4.17E-05
metagenomeSeq	500	200	1	0	0
metagenomeSeq	20	200	2	0.002	7.07E-05
metagenomeSeq	50	200	2	0.0235	4.04E-05
metagenomeSeq	100	200	2	0.17244898	7.22E-05
metagenomeSeq	200	200	2	0.502525253	0.000505051
metagenomeSeq	300	200	2	0.691578947	0.000919724
metagenomeSeq	500	200	2	0.807653061	0.002288188
metagenomeSeq	20	200	5	0.0465	0.000146465
metagenomeSeq	50	200	5	0.4485	0.00029798
metagenomeSeq	100	200	5	0.751020408	0.001716141
metagenomeSeq	200	200	5	0.8555	0.005383838
metagenomeSeq	300	200	5	0.900505051	0.008381798
metagenomeSeq	500	200	5	0.919897959	0.016584209
metagenomeSeq	20	200	10	0.185	0.00030303
metagenomeSeq	50	200	10	0.706	0.000838384
metagenomeSeq	100	200	10	0.9245	0.00479798
metagenomeSeq	200	200	10	0.981122449	0.012064523
metagenomeSeq	300	200	10	0.9945	0.019449495
metagenomeSeq	500	200	10	0.997894737	0.028724083
metagenomeSeq	20	300	1	0.000333333	3.05E-05
metagenomeSeq	50	300	1	0	2.03E-05
metagenomeSeq	100	300	1	0	3.59E-05
metagenomeSeq	200	300	1	0	0
metagenomeSeq	300	300	1	0	5.18E-06
metagenomeSeq	500	300	1	0	1.04E-05
metagenomeSeq	20	300	2	0.002	3.55E-05
metagenomeSeq	50	300	2	0.012333333	3.55E-05
metagenomeSeq	100	300	2	0.116666667	0.000155392
metagenomeSeq	200	300	2	0.45	0.000634518
metagenomeSeq	300	300	2	0.627210884	0.001108464
metagenomeSeq	500	300	2	0.774074074	0.002732913
metagenomeSeq	20	300	5	0.040666667	0.000126904
metagenomeSeq	50	300	5	0.443333333	0.000715736
metagenomeSeq	100	300	5	0.724398625	0.002658433
metagenomeSeq	200	300	5	0.854208754	0.007921858
metagenomeSeq	300	300	5	0.908163265	0.012674816
metagenomeSeq	500	300	5	0.933333333	0.024033979
metagenomeSeq	20	300	10	0.193333333	0.000350254
metagenomeSeq	50	300	10	0.704333333	0.001654822
metagenomeSeq	100	300	10	0.893127148	0.006996703
metagenomeSeq	200	300	10	0.965666667	0.017314721
metagenomeSeq	300	300	10	0.984848485	0.026708711
metagenomeSeq	500	300	10	0.997979798	0.043265139
metagenomeSeq	20	400	1	0	4.08E-05
metagenomeSeq	50	400	1	5.00E-04	1.53E-05
metagenomeSeq	100	400	1	0	0
metagenomeSeq	200	400	1	0	2.55E-05
metagenomeSeq	300	400	1	0	2.60E-05
metagenomeSeq	500	400	1	0	1.03E-05
metagenomeSeq	20	400	2	0.00075	5.10E-05
metagenomeSeq	50	400	2	0.02475	7.14E-05
metagenomeSeq	100	400	2	0.141414141	0.000164914
metagenomeSeq	200	400	2	0.48425	0.001107143
metagenomeSeq	300	400	2	0.652835052	0.001777825
metagenomeSeq	500	400	2	0.807323232	0.004256854
metagenomeSeq	20	400	5	0.053	0.000168367
metagenomeSeq	50	400	5	0.49625	0.000969388
metagenomeSeq	100	400	5	0.772727273	0.004426922
metagenomeSeq	200	400	5	0.88	0.011390977
metagenomeSeq	300	400	5	0.922959184	0.019851104
metagenomeSeq	500	400	5	0.951530612	0.035422741
metagenomeSeq	20	400	10	0.21025	0.000622449
metagenomeSeq	50	400	10	0.74275	0.002877551
metagenomeSeq	100	400	10	0.91010101	0.011229643
metagenomeSeq	200	400	10	0.971938776	0.02493232
metagenomeSeq	300	400	10	0.991	0.038428571
metagenomeSeq	500	400	10	0.999479167	0.062122662
metagenomeSeq	20	500	1	8.00E-04	4.10E-05
metagenomeSeq	50	500	1	2.00E-04	2.05E-05
metagenomeSeq	100	500	1	0	1.04E-05
metagenomeSeq	200	500	1	0	0
metagenomeSeq	300	500	1	0	5.13E-06
metagenomeSeq	500	500	1	2.00E-04	2.05E-05
metagenomeSeq	20	500	2	0.0024	7.18E-05
metagenomeSeq	50	500	2	0.0216	5.13E-05
metagenomeSeq	100	500	2	0.160606061	0.00035224
metagenomeSeq	200	500	2	0.483125	0.001303419
metagenomeSeq	300	500	2	0.66	0.002729863
metagenomeSeq	500	500	2	0.791958763	0.005678033
metagenomeSeq	20	500	5	0.0548	0.000261538
metagenomeSeq	50	500	5	0.5128	0.001512821
metagenomeSeq	100	500	5	0.773333333	0.005934829
metagenomeSeq	200	500	5	0.8784	0.015738462
metagenomeSeq	300	500	5	0.921649485	0.026291303
metagenomeSeq	500	500	5	0.950103093	0.046698388
metagenomeSeq	20	500	10	0.2162	0.000820513
metagenomeSeq	50	500	10	0.7668	0.004128205
metagenomeSeq	100	500	10	0.916530612	0.015039246
metagenomeSeq	200	500	10	0.973469388	0.0318472
metagenomeSeq	300	500	10	0.990816327	0.051470434
metagenomeSeq	500	500	10	0.998181818	0.080735561
metagenomeSeq	20	800	1	0.00025	1.56E-05
metagenomeSeq	50	800	1	0	5.21E-06
metagenomeSeq	100	800	1	0.000255102	3.72E-05
metagenomeSeq	200	800	1	0.000126263	3.68E-05
metagenomeSeq	300	800	1	0.00025	4.69E-05
metagenomeSeq	500	800	1	0	0
metagenomeSeq	20	800	2	0.001125	3.65E-05
metagenomeSeq	50	800	2	0.00925	2.08E-05
metagenomeSeq	100	800	2	0.054625	0.000359375
metagenomeSeq	200	800	2	0.244191919	0.001194234
metagenomeSeq	300	800	2	0.417375	0.003041667
metagenomeSeq	500	800	2	0.599747475	0.007407407
metagenomeSeq	20	800	5	0.013375	8.85E-05
metagenomeSeq	50	800	5	0.262375	0.000973958
metagenomeSeq	100	800	5	0.574747475	0.006260522
metagenomeSeq	200	800	5	0.780612245	0.018904124
metagenomeSeq	300	800	5	0.861862245	0.032849702
metagenomeSeq	500	800	5	0.916414141	0.059180345
metagenomeSeq	20	800	10	0.07625	0.000364583
metagenomeSeq	50	800	10	0.513375	0.003677083
metagenomeSeq	100	800	10	0.773125	0.016203125
metagenomeSeq	200	800	10	0.902835052	0.03897122
metagenomeSeq	300	800	10	0.942045455	0.065046296
metagenomeSeq	500	800	10	0.96619898	0.109879889
metagenomeSeq	20	1000	1	2.00E-04	1.05E-05
metagenomeSeq	50	1000	1	1.00E-04	0
metagenomeSeq	100	1000	1	1.00E-04	3.68E-05
metagenomeSeq	200	1000	1	0.000309278	4.88E-05
metagenomeSeq	300	1000	1	0	3.80E-05
metagenomeSeq	500	1000	1	0.00010101	2.66E-05
metagenomeSeq	20	1000	2	0.001	2.11E-05
metagenomeSeq	50	1000	2	0.0071	9.47E-05
metagenomeSeq	100	1000	2	0.0538	0.000252632
metagenomeSeq	200	1000	2	0.252604167	0.001968202
metagenomeSeq	300	1000	2	0.417575758	0.003875598
metagenomeSeq	500	1000	2	0.609285714	0.009914071
metagenomeSeq	20	1000	5	0.0135	0.000278947
metagenomeSeq	50	1000	5	0.2751	0.001352632
metagenomeSeq	100	1000	5	0.586804124	0.009034183
metagenomeSeq	200	1000	5	0.788061224	0.024554243
metagenomeSeq	300	1000	5	0.8661	0.041378947
metagenomeSeq	500	1000	5	0.919793814	0.075995659
metagenomeSeq	20	1000	10	0.0761	0.000510526
metagenomeSeq	50	1000	10	0.5157	0.005131579
metagenomeSeq	100	1000	10	0.785612245	0.021380236
metagenomeSeq	200	1000	10	0.898282828	0.051063264
metagenomeSeq	300	1000	10	0.938686869	0.080079745
metagenomeSeq	500	1000	10	0.96744898	0.1416971
metagenomeSeq	20	2000	1	0.00015	2.22E-05
metagenomeSeq	50	2000	1	0.00015	1.11E-05
metagenomeSeq	100	2000	1	0.000153061	3.40E-05
metagenomeSeq	200	2000	1	0.00015	7.78E-05
metagenomeSeq	300	2000	1	0.000151515	4.49E-05
metagenomeSeq	500	2000	1	5.05E-05	1.12E-05
metagenomeSeq	20	2000	2	3.00E-04	1.67E-05
metagenomeSeq	50	2000	2	0.00255	5.56E-06
metagenomeSeq	100	2000	2	0.032397959	0.00021542
metagenomeSeq	200	2000	2	0.1724	0.002461111
metagenomeSeq	300	2000	2	0.315153061	0.006020408
metagenomeSeq	500	2000	2	0.499393939	0.017368126
metagenomeSeq	20	2000	5	0.00495	5.00E-05
metagenomeSeq	50	2000	5	0.17055	0.001927778
metagenomeSeq	100	2000	5	0.46165	0.012016667
metagenomeSeq	200	2000	5	0.695153061	0.038270975
metagenomeSeq	300	2000	5	0.7885	0.067783333
metagenomeSeq	500	2000	5	0.876752577	0.127405498
metagenomeSeq	20	2000	10	0.0443	0.000966667
metagenomeSeq	50	2000	10	0.35635	0.008033333
metagenomeSeq	100	2000	10	0.65255	0.031811111
metagenomeSeq	200	2000	10	0.829845361	0.076603666
metagenomeSeq	300	2000	10	0.892	0.128083333
metagenomeSeq	500	2000	10	0.93969697	0.238451178
metagenomeSeq	20	100	1	0	3.52E-05
metagenomeSeq	50	100	1	0	2.01E-05
metagenomeSeq	100	100	1	0.001010101	2.03E-05
metagenomeSeq	200	100	1	0	3.05E-05
metagenomeSeq	300	100	1	0	1.52E-05
metagenomeSeq	500	100	1	0	5.08E-06
metagenomeSeq	20	100	2	0.001	7.04E-05
metagenomeSeq	50	100	2	0.017	1.51E-05
metagenomeSeq	100	100	2	0.203	0.000100503
metagenomeSeq	200	100	2	0.568041237	0.000196861
metagenomeSeq	300	100	2	0.707070707	0.000487285
metagenomeSeq	500	100	2	0.760204082	0.001020408
metagenomeSeq	20	100	5	0.031	7.04E-05
metagenomeSeq	50	100	5	0.373	0.000241206
metagenomeSeq	100	100	5	0.653061224	0.00072813
metagenomeSeq	200	100	5	0.81010101	0.002690219
metagenomeSeq	300	100	5	0.862886598	0.004911154
metagenomeSeq	500	100	5	0.913402062	0.009236906
metagenomeSeq	20	100	10	0.149	0.000190955
metagenomeSeq	50	100	10	0.62	0.000517588
metagenomeSeq	100	100	10	0.915	0.002221106
metagenomeSeq	200	100	10	0.98989899	0.007365108
metagenomeSeq	300	100	10	1	0.010211055
metagenomeSeq	500	100	10	1	0.015440841
Wilcox	20	200	1	0	5.56E+06
Wilcox	20	200	2	0.001	1.11E-05
Wilcox	20	200	5	0.027	0.000966667
Wilcox	20	100	1	0.0015	1.67E-05
Wilcox	20	100	10	0.24	0.005933333
Wilcox	20	100	2	0.004	6.67E-05
Wilcox	20	100	5	0.0795	0.001611111
Wilcox	20	1000	1	0	0
Wilcox	20	1000	10	0.00775	0.001233333
Wilcox	20	1000	2	0	0
Wilcox	20	1000	5	0.0015	0.000227778
Wilcox	20	2000	1	0	0
Wilcox	20	2000	10	0.00165	0.000477778
Wilcox	20	2000	2	5.00E-05	2.22E-05
Wilcox	20	2000	5	5.00E-04	0.000144444
Wilcox	20	300	1	0	0
Wilcox	20	300	10	0.050333333	0.002872222
Wilcox	20	300	2	0.000666667	1.67E-05
Wilcox	20	300	5	0.013166667	0.000566667
Wilcox	20	400	1	0	0
Wilcox	20	400	10	0.045375	0.003105556
Wilcox	20	400	2	0.000875	1.67E-05
Wilcox	20	400	5	0.007875	5.00E-04
Wilcox	20	500	1	0	0
Wilcox	20	500	10	0.0467	0.004305556
Wilcox	20	500	2	0	1.11E-05
Wilcox	20	500	5	0.0104	0.000605556
Wilcox	20	800	1	0	0
Wilcox	20	800	10	0.0083125	0.000927778
Wilcox	20	800	2	0	0
Wilcox	20	800	5	0.001625	0.000222222
Wilcox	50	100	1	5.00E-04	4.44E-05
Wilcox	50	100	10	0.7385	0.0269
Wilcox	50	100	2	0.044	0.001116667
Wilcox	50	100	5	0.468	0.013605556
Wilcox	50	1000	1	0	5.56E+06
Wilcox	50	1000	10	0.20605	0.034433333
Wilcox	50	1000	2	0.00115	0.000261111
Wilcox	50	1000	5	0.0783	0.012966667
Wilcox	50	200	1	0	2.22E-05
Wilcox	50	200	10	0.55825	0.0274
Wilcox	50	200	2	0.01625	0.000727778
Wilcox	50	200	5	0.325	0.012738889
