name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
LinDA	100	100	abundant	10	0.972571429	0.006892933	0.225706979	0.06900788	0.584	0.198091396	0.320220672	0.091680373	0.023111111	0.007286469	0.976888889	0.007286469	0.774293021	0.06900788
LinDA	100	100	abundant	2	0.986604396	0.003110874	0.363680826	0.188568237	0.242	0.128133097	0.279517423	0.135781744	0.005122222	0.002876342	0.994877778	0.002876342	0.636319174	0.188568237
LinDA	100	100	abundant	5	0.980549451	0.005499473	0.286472245	0.10745698	0.4595	0.156948764	0.346487237	0.115155121	0.013661111	0.005274049	0.986338889	0.005274049	0.713527755	0.10745698
LinDA	100	1000	abundant	1	0.899995	0.000212605	0.011666667	0.10233183	2.00E-04	0.001724782	0.000392176	0.003382089	2.78E-05	0.000206522	0.999972222	0.000206522	0.018333333	0.13027266
LinDA	100	1000	abundant	10	0.85601	0.014966626	0.351692085	0.037829482	0.50815	0.057877687	0.413977566	0.037107877	0.105338889	0.017907365	0.894661111	0.017907365	0.648307915	0.037829482
LinDA	100	1000	abundant	2	0.899305	0.001849073	0.291015116	0.30210818	0.01515	0.020249139	0.027938501	0.035654541	0.002455556	0.002790512	0.997544444	0.002790512	0.453984884	0.364740283
LinDA	100	1000	abundant	5	0.880865	0.008892251	0.376213266	0.050018	0.28485	0.053019173	0.322012888	0.046558362	0.052911111	0.010669365	0.947088889	0.010669365	0.623786734	0.050018
LinDA	100	200	abundant	1	0.978108696	0.00067208	0.002214286	0.023449674	0.001	0.011163472	0.00137037	0.015056241	0.000177778	0.000858787	0.999822222	0.000858787	0.072785714	0.257209043
LinDA	100	200	abundant	10	0.949831522	0.008878818	0.271504232	0.040053869	0.7495	0.107972405	0.395891543	0.048489489	0.045716667	0.009917707	0.954283333	0.009917707	0.728495768	0.040053869
LinDA	100	200	abundant	2	0.97623913	0.003051193	0.360243001	0.250250385	0.10575	0.074546788	0.154237402	0.100176337	0.004416667	0.003299545	0.995583333	0.003299545	0.614756999	0.262716728
LinDA	100	200	abundant	5	0.96511413	0.006448129	0.326306958	0.064533455	0.5405	0.121691388	0.402149378	0.072745833	0.02545	0.007074443	0.97455	0.007074443	0.673693042	0.064533455
LinDA	100	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
LinDA	100	2000	abundant	10	0.771777273	0.012401796	0.374787542	0.028551725	0.379325	0.040199495	0.376189926	0.029949699	0.141011111	0.016361126	0.858988889	0.016361126	0.625212458	0.028551725
LinDA	100	2000	abundant	2	0.817318182	0.002059681	0.270428188	0.290193729	0.00845	0.011290922	0.016089384	0.020968272	0.002933333	0.003515478	0.997066667	0.003515478	0.444571812	0.366186748
LinDA	100	2000	abundant	5	0.798113636	0.008594456	0.391203657	0.044619879	0.198375	0.037379412	0.261872235	0.039831964	0.068611111	0.011611699	0.931388889	0.011611699	0.608796343	0.044619879
LinDA	100	300	abundant	1	0.967725806	0.000169673	0.005	0.070710678	0.000166667	0.002357023	0.000322581	0.004561979	2.22E-05	0.000155946	0.999977778	0.000155946	0.02	0.140351318
LinDA	100	300	abundant	10	0.932026882	0.011979934	0.28399134	0.043945626	0.697166667	0.092775162	0.400725018	0.048855461	0.060144444	0.013406328	0.939855556	0.013406328	0.71600866	0.043945626
LinDA	100	300	abundant	2	0.966489247	0.002390506	0.345327069	0.28464336	0.057	0.051940566	0.092703101	0.077998257	0.003194444	0.002921598	0.996805556	0.002921598	0.539672931	0.321689178
LinDA	100	300	abundant	5	0.951876344	0.007695581	0.33488864	0.060889688	0.476833333	0.103062947	0.388960653	0.066187415	0.032288889	0.008629406	0.967711111	0.008629406	0.66511136	0.060889688
LinDA	100	400	abundant	1	0.957425532	0.000183487	0.005	0.070710678	0.000125	0.001767767	0.000243902	0.003449301	2.78E-05	0.000173907	0.999972222	0.000173907	0.025	0.156516732
LinDA	100	400	abundant	10	0.905579787	0.016886258	0.277921314	0.039246551	0.729875	0.074123755	0.400064034	0.041954257	0.086611111	0.018932931	0.913388889	0.018932931	0.722078686	0.039246551
LinDA	100	400	abundant	2	0.956154255	0.002607755	0.345482101	0.29212071	0.048125	0.046344888	0.080133162	0.07129788	0.003488889	0.003332477	0.996511111	0.003332477	0.524517899	0.329736442
LinDA	100	400	abundant	5	0.934021277	0.010921579	0.325332035	0.054804445	0.49025	0.097060762	0.387218036	0.060043919	0.046255556	0.012340331	0.953744444	0.012340331	0.674667965	0.054804445
LinDA	100	500	abundant	1	0.947336842	0.000256542	0.003095238	0.030966643	3.00E-04	0.003155915	0.000539556	0.005622265	5.00E-05	0.000435669	0.99995	0.000435669	0.016904762	0.120665956
LinDA	100	500	abundant	10	0.878531579	0.018854838	0.269244583	0.033528073	0.7388	0.069647786	0.39273439	0.036435815	0.113705556	0.021649595	0.886294444	0.021649595	0.730755417	0.033528073
LinDA	100	500	abundant	2	0.944721053	0.003670739	0.33537395	0.222596277	0.0549	0.045057083	0.088996428	0.065683739	0.005844444	0.005185605	0.994155556	0.005185605	0.62962605	0.244744109
LinDA	100	500	abundant	5	0.917163158	0.012329635	0.321015574	0.047724256	0.4934	0.092537864	0.384766033	0.051293674	0.059294444	0.015002606	0.940705556	0.015002606	0.678984426	0.047724256
LinDA	100	800	abundant	1	0.918362245	0.000125183	0.005	0.070710678	6.25E-05	0.000883883	0.000123457	0.001745943	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
LinDA	100	800	abundant	10	0.88052551	0.013296933	0.344240196	0.040385921	0.49975	0.064520847	0.405916938	0.042235841	0.085627778	0.015280766	0.914372222	0.015280766	0.655759804	0.040385921
LinDA	100	800	abundant	2	0.917709184	0.001815294	0.280802607	0.325022451	0.0163125	0.021712109	0.029944181	0.038452501	0.002166667	0.002455005	0.997833333	0.002455005	0.434197393	0.386751592
LinDA	100	800	abundant	5	0.903352041	0.008036901	0.378549813	0.056265827	0.281375	0.057151692	0.320618525	0.052685954	0.041361111	0.008798703	0.958638889	0.008798703	0.621450187	0.056265827
MaAsLin2	100	100	abundant	1	0.988972334	0.000231059	0	0	0	0	0	0	3.91E-05	0.000233627	0.999960916	0.000233627	0.030150754	0.171433285
MaAsLin2	100	100	abundant	10	0.947631868	0.010317784	0.164483375	0.030264266	0.8895	0.1149164	0.276092074	0.043482155	0.051722222	0.010891606	0.948277778	0.010891606	0.835516625	0.030264266
MaAsLin2	100	100	abundant	2	0.98682967	0.003287445	0.343527244	0.234612534	0.176	0.124100786	0.218466943	0.140425821	0.004161111	0.003317471	0.995838889	0.003317471	0.631472756	0.249555311
MaAsLin2	100	100	abundant	5	0.968285714	0.009932075	0.226694525	0.063594672	0.6985	0.160863718	0.334884584	0.074131323	0.028716667	0.010771526	0.971283333	0.010771526	0.773305475	0.063594672
MaAsLin2	100	1000	abundant	1	0.899994975	0.000235648	0.010050251	0.099997462	0.000150754	0.001581901	0.000296571	0.003107896	2.23E-05	0.000192119	0.999977666	0.000192119	0.015075377	0.122160142
MaAsLin2	100	1000	abundant	10	0.855645	0.014813717	0.350442926	0.037111304	0.5067	0.056480619	0.412691091	0.036196632	0.105583333	0.01781523	0.894416667	0.01781523	0.649557074	0.037111304
MaAsLin2	100	1000	abundant	2	0.899335	0.00196266	0.347661558	0.31031084	0.0169	0.018792439	0.031462015	0.033531739	0.002616667	0.002590618	0.997383333	0.002590618	0.477338442	0.345109127
MaAsLin2	100	1000	abundant	5	0.881155	0.00874318	0.376655843	0.050767767	0.28145	0.05321236	0.319812808	0.046401947	0.052211111	0.010820883	0.947788889	0.010820883	0.623344157	0.050767767
MaAsLin2	100	200	abundant	1	0.978179348	0.000521884	0.002767857	0.031524599	0.001	0.011163472	0.001468254	0.016481084	0.000105556	0.000673863	0.999894444	0.000673863	0.042232143	0.197158774
MaAsLin2	100	200	abundant	10	0.924690217	0.016778439	0.207249028	0.037382815	0.827	0.088374489	0.329051607	0.047705283	0.073138889	0.017847934	0.926861111	0.017847934	0.792750972	0.037382815
MaAsLin2	100	200	abundant	2	0.976423913	0.002957022	0.351235279	0.251695444	0.09525	0.071346965	0.142248008	0.099727385	0.003994444	0.003099158	0.996005556	0.003099158	0.608764721	0.271483957
MaAsLin2	100	200	abundant	5	0.957396739	0.010480075	0.285912064	0.061824022	0.58925	0.131370578	0.378388096	0.067016535	0.034422222	0.011828835	0.965577778	0.011828835	0.714087936	0.061824022
MaAsLin2	100	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
MaAsLin2	100	2000	abundant	10	0.772136364	0.011607659	0.376448623	0.027081181	0.3841	0.040554449	0.379462051	0.02965039	0.141633333	0.015322053	0.858366667	0.015322053	0.623551377	0.027081181
MaAsLin2	100	2000	abundant	2	0.81695	0.002355324	0.323509689	0.278244878	0.01055	0.012048791	0.020055836	0.022219547	0.00385	0.00361782	0.99615	0.00361782	0.536490311	0.327700068
MaAsLin2	100	2000	abundant	5	0.797968182	0.008744414	0.391995684	0.045100963	0.201175	0.036783276	0.264567222	0.039081018	0.069411111	0.011522216	0.930588889	0.011522216	0.608004316	0.045100963
MaAsLin2	100	300	abundant	1	0.967731183	0.000152066	0.005	0.070710678	0.000166667	0.002357023	0.000322581	0.004561979	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
MaAsLin2	100	300	abundant	10	0.912295699	0.019759339	0.240139753	0.043215117	0.747	0.091283423	0.360041549	0.048874884	0.082194444	0.021870595	0.917805556	0.021870595	0.759860247	0.043215117
MaAsLin2	100	300	abundant	2	0.96633871	0.002500785	0.34598326	0.295386653	0.054666667	0.049117278	0.089595775	0.075048983	0.003272222	0.00290298	0.996727778	0.00290298	0.57901674	0.323757027
MaAsLin2	100	300	abundant	5	0.946655914	0.010421099	0.308041265	0.060176515	0.491666667	0.109806693	0.372953642	0.06380106	0.038177778	0.012050229	0.961822222	0.012050229	0.691958735	0.060176515
MaAsLin2	100	400	abundant	1	0.957420213	0.000197734	0.005	0.070710678	0.000125	0.001767767	0.000243902	0.003449301	3.33E-05	0.000190017	0.999966667	0.000190017	0.03	0.171015295
MaAsLin2	100	400	abundant	10	0.878579787	0.027089226	0.2345913	0.040877372	0.770875	0.075220676	0.356664028	0.045737959	0.116633333	0.029996362	0.883366667	0.029996362	0.7654087	0.040877372
MaAsLin2	100	400	abundant	2	0.956163798	0.002766033	0.339761961	0.28385798	0.045603015	0.045810746	0.076672333	0.071325941	0.003366834	0.003222841	0.996633166	0.003222841	0.549685275	0.322335486
MaAsLin2	100	400	abundant	5	0.927484043	0.014751571	0.303218689	0.053570984	0.5085	0.101479012	0.374923197	0.057030831	0.053894444	0.017053212	0.946105556	0.017053212	0.696781311	0.053570984
MaAsLin2	100	500	abundant	1	0.947342105	0.000222297	0.003875	0.038672824	5.00E-04	0.00508718	0.000880878	0.008920535	5.56E-05	0.000482333	0.999944444	0.000482333	0.011125	0.093127456
MaAsLin2	100	500	abundant	10	0.8467178	0.028602897	0.228531993	0.0326264	0.773065327	0.069297709	0.350720888	0.037772998	0.149190396	0.032102544	0.850809604	0.032102544	0.771468007	0.0326264
MaAsLin2	100	500	abundant	2	0.944647368	0.003710418	0.340573631	0.223029293	0.0557	0.044195886	0.090645694	0.064754329	0.005966667	0.005014168	0.994033333	0.005014168	0.629426369	0.241766816
MaAsLin2	100	500	abundant	5	0.907789474	0.015882123	0.294815113	0.047300539	0.5119	0.092276567	0.369433855	0.047062354	0.070216667	0.019314738	0.929783333	0.019314738	0.705184887	0.047300539
MaAsLin2	100	800	abundant	1	0.918367347	0.000102555	0.005025126	0.070888121	6.28E-05	0.000886102	0.000124077	0.001750324	5.58E+06	7.88E-05	0.999994417	7.88E-05	0.005025126	0.070888121
MaAsLin2	100	800	abundant	10	0.879744898	0.01395659	0.342418286	0.040440142	0.50025	0.065678714	0.40464139	0.041843691	0.086522222	0.01632283	0.913477778	0.01632283	0.657581714	0.040440142
MaAsLin2	100	800	abundant	2	0.917598195	0.00201088	0.29433998	0.300741417	0.018404523	0.023124027	0.033725912	0.040765681	0.002473479	0.002455266	0.997526521	0.002455266	0.509680121	0.364500867
MaAsLin2	100	800	abundant	5	0.903704082	0.007524427	0.379443003	0.055934156	0.2785	0.056933797	0.319090599	0.052204354	0.040722222	0.008236644	0.959277778	0.008236644	0.620556997	0.055934156
metagenomeSeq	100	200	abundant	1	0.98995	0.000279791	0.005	0.05	5.00E-04	0.005	0.000909091	0.009090909	5.56E-05	0.000286195	0.999944444	0.000286195	0.055	0.223550324
metagenomeSeq	100	200	abundant	2	0.991653061	0.001219278	0.838601393	0.341030505	0.17244898	0.122920318	0.273869422	0.177011314	7.22E-05	0.000217563	0.99992785	0.000217563	0.028745546	0.088115968
metagenomeSeq	100	200	abundant	5	0.995811224	0.001743198	0.829442368	0.11900771	0.751020408	0.087925575	0.783374524	0.08261058	0.001716141	0.001371663	0.998283859	0.001371663	0.170557632	0.11900771
metagenomeSeq	100	200	abundant	10	0.994495	0.001908904	0.673197811	0.091453715	0.9245	0.066094132	0.774331423	0.063644545	0.00479798	0.001970488	0.99520202	0.001970488	0.326802189	0.091453715
metagenomeSeq	100	300	abundant	1	0.984964646	0.000147298	0	0	0	0	0	0	3.59E-05	0.000149541	0.999964108	0.000149541	0.060606061	0.239820588
metagenomeSeq	100	300	abundant	2	0.986596939	0.001336749	0.79143368	0.368469008	0.116666667	0.095637968	0.193907423	0.144798965	0.000155392	0.000374569	0.999844608	0.000374569	0.045301014	0.112676441
metagenomeSeq	100	300	abundant	5	0.993247423	0.002007958	0.818925618	0.098104155	0.724398625	0.07869236	0.763483996	0.063213349	0.002658433	0.001857557	0.997341567	0.001857557	0.181074382	0.098104155
metagenomeSeq	100	300	abundant	10	0.991505155	0.002502597	0.669321147	0.077563563	0.893127148	0.052910246	0.762079955	0.054821585	0.006996703	0.002495655	0.993003297	0.002495655	0.330678853	0.077563563
metagenomeSeq	100	400	abundant	1	0.98	0	0	0	0	0	0	0	0	0	1	0	0	0
metagenomeSeq	100	400	abundant	2	0.982666667	0.001706829	0.87201327	0.287118714	0.141414141	0.090503243	0.234898358	0.134987483	0.000164914	0.000332639	0.999835086	0.000332639	0.037077639	0.075890672
metagenomeSeq	100	400	abundant	5	0.991116162	0.002452433	0.793168454	0.093608979	0.772727273	0.067677479	0.777940178	0.053218733	0.004426922	0.002526778	0.995573078	0.002526778	0.206831546	0.093608979
metagenomeSeq	100	400	abundant	10	0.98719697	0.003779522	0.632842201	0.072826825	0.91010101	0.043141792	0.743483306	0.053202508	0.011229643	0.004011061	0.988770357	0.004011061	0.367157799	0.072826825
metagenomeSeq	100	500	abundant	1	0.974989899	7.07E-05	0	0	0	0	0	0	1.04E-05	7.25E-05	0.99998964	7.25E-05	0.02020202	0.141406779
metagenomeSeq	100	500	abundant	2	0.978671717	0.002102187	0.916729832	0.182711175	0.160606061	0.091448861	0.262262979	0.133316864	0.00035224	0.000641377	0.99964776	0.000641377	0.052967138	0.083316615
metagenomeSeq	100	500	abundant	5	0.988546875	0.002901069	0.778243671	0.081224877	0.773333333	0.055794108	0.772688451	0.050419538	0.005934829	0.002854531	0.994065171	0.002854531	0.221756329	0.081224877
metagenomeSeq	100	500	abundant	10	0.98325	0.003415587	0.614862678	0.056257754	0.916530612	0.034224909	0.734251115	0.041256294	0.015039246	0.00357254	0.984960754	0.00357254	0.385137322	0.056257754
metagenomeSeq	100	800	abundant	1	0.95997449	0.000131847	0.015306122	0.112471798	0.000255102	0.001776486	0.000500833	0.003487778	3.72E-05	0.000134825	0.999962798	0.000134825	0.066326531	0.244925353
metagenomeSeq	100	800	abundant	2	0.96184	0.001532279	0.828017843	0.290199288	0.054625	0.041615689	0.099618808	0.070808483	0.000359375	0.000701101	0.999640625	0.000701101	0.091982157	0.157283171
metagenomeSeq	100	800	abundant	5	0.976979798	0.00311589	0.799047933	0.070631173	0.574747475	0.053092496	0.665939962	0.044828722	0.006260522	0.0028205	0.993739478	0.0028205	0.200952067	0.070631173
metagenomeSeq	100	800	abundant	10	0.97537	0.00417098	0.670483379	0.059519495	0.773125	0.041794312	0.716249206	0.038259283	0.016203125	0.004336738	0.983796875	0.004336738	0.329516621	0.059519495
metagenomeSeq	100	1000	abundant	1	0.94997	0.000156024	0.01	0.1	1.00E-04	0.001	0.00019802	0.001980198	3.68E-05	0.00015431	0.999963158	0.00015431	0.06	0.238683257
metagenomeSeq	100	1000	abundant	2	0.95245	0.002013214	0.847959423	0.315116354	0.0538	0.045765763	0.097853162	0.077543125	0.000252632	0.000734789	0.999747368	0.000734789	0.052040577	0.137486267
metagenomeSeq	100	1000	abundant	5	0.970757732	0.004022148	0.7810793	0.069727459	0.586804124	0.057419262	0.666904582	0.043593883	0.009034183	0.004044621	0.990965817	0.004044621	0.2189207	0.069727459
metagenomeSeq	100	1000	abundant	10	0.968969388	0.005522128	0.664398835	0.057869495	0.785612245	0.042911232	0.718013076	0.038616626	0.021380236	0.005842511	0.978619764	0.005842511	0.335601165	0.057869495
metagenomeSeq	100	2000	abundant	1	0.899984694	0.000112472	0.020408163	0.122650441	0.000153061	0.000865752	0.000303594	0.001717208	3.40E-05	0.000133875	0.999965986	0.000133875	0.051020408	0.209193295
metagenomeSeq	100	2000	abundant	2	0.903045918	0.002243073	0.858815886	0.303746802	0.032397959	0.023111447	0.061654519	0.0427817	0.00021542	0.000508504	0.99978458	0.000508504	0.04934738	0.130983948
metagenomeSeq	100	2000	abundant	5	0.93535	0.004879611	0.815153813	0.056565702	0.46165	0.046601984	0.587051788	0.038981074	0.012016667	0.004707861	0.987983333	0.004707861	0.184846187	0.056565702
metagenomeSeq	100	2000	abundant	10	0.936625	0.006254443	0.697689864	0.043097648	0.65255	0.03543022	0.673247316	0.027847912	0.031811111	0.0067626	0.968188889	0.0067626	0.302310136	0.043097648
metagenomeSeq	100	100	abundant	1	0.994984848	0.000111907	0.005050505	0.050251891	0.001010101	0.010050378	0.001683502	0.01675063	2.03E-05	0.000122654	0.999979696	0.000122654	0.025252525	0.149382016
metagenomeSeq	100	100	abundant	2	0.995915	0.000748922	0.782833333	0.377387313	0.203	0.14870145	0.307011822	0.200447717	0.000100503	0.000285696	0.999899497	0.000285696	0.047166667	0.126864434
metagenomeSeq	100	100	abundant	5	0.997540816	0.001215606	0.851082663	0.162104367	0.653061224	0.14728056	0.724646516	0.125845731	0.00072813	0.000981761	0.99927187	0.000981761	0.148917337	0.162104367
metagenomeSeq	100	100	abundant	10	0.997365	0.001490466	0.708193854	0.148716487	0.915	0.099873658	0.785653488	0.098054272	0.002221106	0.001537161	0.997778894	0.001537161	0.291806146	0.148716487
Wilcox	100	100	abundant	1	0.988983516	0.000204253	0	0	0	0	0	0	2.78E-05	0.000206522	0.999972222	0.000206522	0.02	0.140351318
Wilcox	100	100	abundant	10	0.953148352	0.009478221	0.182575749	0.03368558	0.901	0.112526937	0.301746728	0.04678655	0.046272222	0.010033691	0.953727778	0.010033691	0.817424251	0.03368558
Wilcox	100	100	abundant	2	0.986516484	0.003531688	0.350942188	0.230351766	0.205	0.136999431	0.242089078	0.146990779	0.0048	0.00349374	0.9952	0.00349374	0.639057812	0.236553526
Wilcox	100	100	abundant	5	0.969873626	0.009147932	0.242089664	0.06548227	0.735	0.163119711	0.35689836	0.075943137	0.027516667	0.009997814	0.972483333	0.009997814	0.757910336	0.06548227
Wilcox	100	1000	abundant	1	0.899985	0.000234628	0.01	0.099748427	1.00E-04	0.000997484	0.00019802	0.001975216	2.78E-05	0.000234647	0.999972222	0.000234647	0.015	0.121857483
Wilcox	100	1000	abundant	10	0.86843	0.011715432	0.364458204	0.038651306	0.4143	0.051113334	0.386182788	0.03663274	0.081111111	0.013970891	0.918888889	0.013970891	0.635541796	0.038651306
Wilcox	100	1000	abundant	2	0.89916	0.002262742	0.309134657	0.301578429	0.0156	0.018745586	0.028987914	0.033699972	0.002666667	0.00285949	0.997333333	0.00285949	0.470865343	0.355962214
Wilcox	100	1000	abundant	5	0.885115	0.007690742	0.382707753	0.055319172	0.241	0.050822383	0.293755248	0.050320972	0.043316667	0.008908046	0.956683333	0.008908046	0.617292247	0.055319172
Wilcox	100	200	abundant	1	0.978195652	0.000444506	0.00125	0.01767767	0.00025	0.003535534	0.000416667	0.005892557	7.22E-05	0.000486527	0.999927778	0.000486527	0.03375	0.178416929
Wilcox	100	200	abundant	10	0.941054348	0.012653814	0.24744202	0.042028334	0.79575	0.09198775	0.374877423	0.051023054	0.055716667	0.013501819	0.944283333	0.013501819	0.75255798	0.042028334
Wilcox	100	200	abundant	2	0.976195652	0.002856137	0.328344253	0.245803673	0.1015	0.081121226	0.14681239	0.108541989	0.004366667	0.003105982	0.995633333	0.003105982	0.631655747	0.269467758
Wilcox	100	200	abundant	5	0.961918478	0.008384465	0.313751899	0.06477812	0.58575	0.119292039	0.403013433	0.068486538	0.029722222	0.009274006	0.970277778	0.009274006	0.686248101	0.06477812
Wilcox	100	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
Wilcox	100	2000	abundant	10	0.7829	0.010689269	0.379261196	0.031895471	0.3023	0.03397028	0.335649692	0.029775332	0.1103	0.01339216	0.8897	0.01339216	0.620738804	0.031895471
Wilcox	100	2000	abundant	2	0.817304545	0.001974499	0.286193146	0.294924392	0.0089	0.011541492	0.016938383	0.021475412	0.00305	0.003431456	0.99695	0.003431456	0.458806854	0.362240364
Wilcox	100	2000	abundant	5	0.802340909	0.007799258	0.394665015	0.049877911	0.163175	0.032957935	0.229635337	0.038935901	0.055622222	0.01016743	0.944377778	0.01016743	0.605334985	0.049877911
Wilcox	100	300	abundant	1	0.96772043	0.000214513	0.005	0.070710678	0.000166667	0.002357023	0.000322581	0.004561979	2.78E-05	0.000206522	0.999972222	0.000206522	0.02	0.140351318
Wilcox	100	300	abundant	10	0.931602151	0.01364929	0.282215921	0.045826992	0.687666667	0.090800153	0.396900756	0.049475937	0.060266667	0.015220219	0.939733333	0.015220219	0.717784079	0.045826992
Wilcox	100	300	abundant	2	0.966494624	0.00237994	0.345522575	0.291540681	0.055666667	0.053164515	0.090515433	0.079728209	0.003144444	0.002881341	0.996855556	0.002881341	0.529477425	0.328794578
Wilcox	100	300	abundant	5	0.952016129	0.007403082	0.333526085	0.058517993	0.466833333	0.101990108	0.384451278	0.0626143	0.031811111	0.008517004	0.968188889	0.008517004	0.666473915	0.058517993
Wilcox	100	400	abundant	1	0.957441489	7.52E-05	0	0	0	0	0	0	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
Wilcox	100	400	abundant	10	0.905515957	0.019291284	0.275548338	0.044526379	0.707	0.070406215	0.393648521	0.047196755	0.085661111	0.021190628	0.914338889	0.021190628	0.724451662	0.044526379
Wilcox	100	400	abundant	2	0.956154255	0.002691464	0.316817983	0.276304913	0.04925	0.050680668	0.081028844	0.077696263	0.003538889	0.003471146	0.996461111	0.003471146	0.508182017	0.331664584
Wilcox	100	400	abundant	5	0.935335106	0.010365846	0.328073528	0.052647789	0.473375	0.096908154	0.38316818	0.057925228	0.044133333	0.012047716	0.955866667	0.012047716	0.671926472	0.052647789
Wilcox	100	500	abundant	1	0.947357895	0.000104998	0.003666667	0.036726767	3.00E-04	0.003155915	0.000552316	0.005781725	2.78E-05	0.000282621	0.999972222	0.000282621	0.006333333	0.063262325
Wilcox	100	500	abundant	10	0.879226316	0.022094424	0.267141052	0.038970967	0.7089	0.068485336	0.385509187	0.041058212	0.111311111	0.024942333	0.888688889	0.024942333	0.732858948	0.038970967
Wilcox	100	500	abundant	2	0.944894737	0.00350908	0.346562009	0.207354889	0.0575	0.042671469	0.094232388	0.062928307	0.005805556	0.004739557	0.994194444	0.004739557	0.613437991	0.231785963
Wilcox	100	500	abundant	5	0.918489474	0.011783945	0.323395383	0.049230937	0.4797	0.085006119	0.382196525	0.049124829	0.057133333	0.014308452	0.942866667	0.014308452	0.676604617	0.049230937
Wilcox	100	800	abundant	1	0.918372449	7.22E-05	0.005	0.070710678	6.25E-05	0.000883883	0.000123457	0.001745943	0	0	1	0	0	0
Wilcox	100	800	abundant	10	0.891867347	0.010804754	0.361618415	0.044803367	0.41375	0.059282774	0.384173088	0.044421681	0.065633333	0.012113116	0.934366667	0.012113116	0.638381585	0.044803367
Wilcox	100	800	abundant	2	0.917627551	0.001921814	0.256307554	0.292265534	0.0166875	0.021460402	0.030631939	0.038360856	0.002288889	0.002536758	0.997711111	0.002536758	0.413692446	0.370967852
Wilcox	100	800	abundant	5	0.906403061	0.007263754	0.385173321	0.063248681	0.2396875	0.051583553	0.293339495	0.05236505	0.034333333	0.007685098	0.965666667	0.007685098	0.614826679	0.063248681
ZicoSeq	100	100	abundant	1	0.989010989	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	100	100	abundant	10	0.988950549	0.000854744	0.001052632	0.014886459	0.002	0.028284271	0.00137931	0.019506394	8.33E-05	0.001178511	0.999916667	0.001178511	0.003947368	0.05582422
ZicoSeq	100	100	abundant	2	0.988620879	0.003364837	0.001734681	0.014986971	0.005	0.042236472	0.002538267	0.021655838	0.00045	0.003841092	0.99955	0.003841092	0.013265319	0.107885868
ZicoSeq	100	100	abundant	5	0.989010989	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	100	1000	abundant	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	100	1000	abundant	10	0.866925	0.009539622	0.384332682	0.028719343	0.54855	0.08293848	0.449671726	0.043832307	0.0977	0.01444316	0.9023	0.01444316	0.615667318	0.028719343
ZicoSeq	100	1000	abundant	2	0.89965	0.002198103	0.011192734	0.064690363	0.00525	0.030522049	0.007143396	0.041441144	0.000972222	0.005559393	0.999027778	0.005559393	0.018807266	0.107740684
ZicoSeq	100	1000	abundant	5	0.877805	0.010020932	0.391571572	0.039366564	0.39025	0.086142557	0.385704123	0.052069452	0.068022222	0.016788189	0.931977778	0.016788189	0.608428428	0.039366564
ZicoSeq	100	200	abundant	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	100	200	abundant	10	0.977597826	0.0027433	0.019349436	0.077771918	0.02775	0.111937875	0.022768235	0.091568805	0.001294444	0.005164672	0.998705556	0.005164672	0.040650564	0.161778086
ZicoSeq	100	200	abundant	2	0.97811413	0.001472798	0.003153153	0.031504033	0.00575	0.057410078	0.004072682	0.040680458	0.000277778	0.002773028	0.999722222	0.002773028	0.006846847	0.068320103
ZicoSeq	100	200	abundant	5	0.978103261	0.001580596	0.002450739	0.02463982	0.0035	0.035269957	0.002882653	0.029008776	0.000238889	0.00238353	0.999761111	0.00238353	0.007549261	0.075365922
ZicoSeq	100	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ZicoSeq	100	2000	abundant	10	0.777654545	0.010533097	0.395742054	0.025638726	0.42225	0.042969985	0.407813957	0.03018095	0.143366667	0.014058059	0.856633333	0.014058059	0.604257946	0.025638726
ZicoSeq	100	2000	abundant	2	0.817636364	0.002661769	0.022651263	0.095039164	0.007125	0.030018577	0.010832926	0.045579615	0.00225	0.009390137	0.99775	0.009390137	0.032348737	0.135065195
ZicoSeq	100	2000	abundant	5	0.788559091	0.010751982	0.398628468	0.031404403	0.31835	0.057905464	0.351242531	0.043878309	0.10695	0.019390808	0.89305	0.019390808	0.601371532	0.031404403
ZicoSeq	100	300	abundant	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
