name	Sample	OTU	type	effect	mean_TPR	mean_FPR
LinDA	50	300	rare	5	0	7.22E-05
LinDA	500	300	rare	1	0.000833333	0.000183333
LinDA	500	300	rare	10	0.294666667	0.023977778
LinDA	500	300	rare	2	0.016666667	0.001894444
LinDA	500	300	rare	5	0.248	0.020561111
LinDA	100	400	rare	1	0.000125	6.11E-05
LinDA	100	400	rare	10	0.021	0.002661111
LinDA	100	400	rare	2	0	7.22E-05
LinDA	100	400	rare	5	0.002875	0.000516667
LinDA	20	400	rare	1	0	2.78E-05
LinDA	20	400	rare	10	0	5.00E-05
LinDA	20	400	rare	2	0	3.33E-05
LinDA	20	400	rare	5	0	3.89E-05
LinDA	200	400	rare	1	0.00025	0.000111111
LinDA	200	400	rare	10	0.214375	0.021688889
LinDA	200	400	rare	2	0.00025	0.000188889
LinDA	200	400	rare	5	0.082375	0.009283333
LinDA	300	400	rare	1	0.00025	0.000122222
LinDA	300	400	rare	10	0.27275	0.028311111
LinDA	300	400	rare	2	0.00275	0.00045
LinDA	300	400	rare	5	0.178625	0.019494444
LinDA	50	400	rare	1	0	4.44E-05
LinDA	50	400	rare	10	0.000375	3.89E-05
LinDA	50	400	rare	2	0	5.00E-05
LinDA	50	400	rare	5	0	6.67E-05
LinDA	500	400	rare	1	0.000375	0.000338889
LinDA	500	400	rare	10	0.305875	0.031827778
LinDA	500	400	rare	2	0.021125	0.0024
LinDA	500	400	rare	5	0.255625	0.027161111
LinDA	100	500	rare	1	0	9.44E-05
LinDA	100	500	rare	10	0.0143	0.00255
LinDA	100	500	rare	2	3.00E-04	0.000433333
LinDA	100	500	rare	5	0.003	0.000483333
LinDA	20	500	rare	1	0	7.22E-05
LinDA	20	500	rare	10	0	6.11E-05
LinDA	20	500	rare	2	0	5.56E-05
LinDA	20	500	rare	5	0	0.000111111
LinDA	200	500	rare	1	0	6.67E-05
LinDA	200	500	rare	10	0.1982	0.026133333
LinDA	200	500	rare	2	0.0011	0.000222222
LinDA	200	500	rare	5	0.073	0.010516667
LinDA	300	500	rare	1	0	6.11E-05
LinDA	300	500	rare	10	0.2731	0.034905556
LinDA	300	500	rare	2	0.0027	0.000677778
LinDA	300	500	rare	5	0.1768	0.022466667
LinDA	50	500	rare	1	0	3.89E-05
LinDA	50	500	rare	10	0	3.89E-05
LinDA	50	500	rare	2	0	1.11E-05
LinDA	50	500	rare	5	0	4.44E-05
LinDA	500	500	rare	1	2.00E-04	0.000227778
LinDA	500	500	rare	10	0.3028	0.039777778
LinDA	500	500	rare	2	0.0159	0.002516667
LinDA	500	500	rare	5	0.2619	0.033566667
LinDA	100	800	rare	1	0	2.22E-05
LinDA	100	800	rare	10	6.25E-05	4.44E-05
LinDA	100	800	rare	2	0	1.11E-05
LinDA	100	800	rare	5	0	5.56E-06
LinDA	20	800	rare	1	0	3.33E-05
LinDA	20	800	rare	10	0	2.22E-05
LinDA	20	800	rare	2	0	1.11E-05
LinDA	20	800	rare	5	0	2.78E-05
LinDA	200	800	rare	1	0	3.33E-05
LinDA	200	800	rare	10	0.0069375	0.0029
LinDA	200	800	rare	2	0	1.67E-05
LinDA	200	800	rare	5	0.001	0.000377778
LinDA	300	800	rare	1	0	2.78E-05
LinDA	300	800	rare	10	0.061125	0.019566667
LinDA	300	800	rare	2	0.000125	6.67E-05
LinDA	300	800	rare	5	0.011875	0.00425
LinDA	50	800	rare	1	0	1.67E-05
LinDA	50	800	rare	10	0	2.22E-05
LinDA	50	800	rare	2	0	5.56E-05
LinDA	50	800	rare	5	0	3.89E-05
LinDA	500	800	rare	1	0	2.22E-05
LinDA	500	800	rare	10	0.1159375	0.035361111
LinDA	500	800	rare	2	0.0006875	0.000377778
LinDA	500	800	rare	5	0.0616875	0.0177
MaAsLin2	100	100	rare	1	5.00E-04	3.33E-05
MaAsLin2	100	100	rare	10	0.24	0.006377778
MaAsLin2	100	100	rare	2	0.011	4.00E-04
MaAsLin2	100	100	rare	5	0.161	0.004183333
MaAsLin2	20	100	rare	1	0	3.89E-05
MaAsLin2	20	100	rare	10	0.0235	0.000733333
MaAsLin2	20	100	rare	2	5.00E-04	3.33E-05
MaAsLin2	20	100	rare	5	0.006030151	0.000268007
MaAsLin2	200	100	rare	1	0	4.44E-05
MaAsLin2	200	100	rare	10	0.288	0.007661111
MaAsLin2	200	100	rare	2	0.074	0.001505556
MaAsLin2	200	100	rare	5	0.233	0.006566667
MaAsLin2	300	100	rare	1	5.00E-04	5.56E-05
MaAsLin2	300	100	rare	10	0.314	0.008277778
MaAsLin2	300	100	rare	2	0.102	0.002788889
MaAsLin2	300	100	rare	5	0.2715	0.006966667
MaAsLin2	50	100	rare	1	5.00E-04	2.22E-05
MaAsLin2	50	100	rare	10	0.1295	0.003822222
MaAsLin2	50	100	rare	2	0.0025	0.000188889
MaAsLin2	50	100	rare	5	0.0705	0.001477778
MaAsLin2	500	100	rare	1	0.000502513	5.03E-05
MaAsLin2	500	100	rare	10	0.303	0.009194444
MaAsLin2	500	100	rare	2	0.1635	0.004411111
MaAsLin2	500	100	rare	5	0.2925	0.007627778
MaAsLin2	100	1000	rare	1	0	0
MaAsLin2	100	1000	rare	10	0	4.47E-05
MaAsLin2	100	1000	rare	2	0	1.11E-05
MaAsLin2	100	1000	rare	5	0	5.58E-06
MaAsLin2	20	1000	rare	1	0	1.67E-05
MaAsLin2	20	1000	rare	10	0	3.35E-05
MaAsLin2	20	1000	rare	2	0	1.11E-05
MaAsLin2	20	1000	rare	5	0	1.67E-05
MaAsLin2	200	1000	rare	1	0	2.22E-05
MaAsLin2	200	1000	rare	10	0.0029	0.002155556
MaAsLin2	200	1000	rare	2	0	2.22E-05
MaAsLin2	200	1000	rare	5	5.00E-04	0.000266667
MaAsLin2	300	1000	rare	1	0	2.22E-05
MaAsLin2	300	1000	rare	10	0.0704	0.026783333
MaAsLin2	300	1000	rare	2	0	2.78E-05
MaAsLin2	300	1000	rare	5	0.01355	0.006433333
MaAsLin2	50	1000	rare	1	0	1.11E-05
MaAsLin2	50	1000	rare	10	0	1.11E-05
MaAsLin2	50	1000	rare	2	0	2.78E-05
MaAsLin2	50	1000	rare	5	0	0
MaAsLin2	500	1000	rare	1	5.00E-05	1.00E-04
MaAsLin2	500	1000	rare	10	0.1973	0.069577778
MaAsLin2	500	1000	rare	2	0.0012	0.000844444
MaAsLin2	500	1000	rare	5	0.12385	0.045844444
MaAsLin2	100	200	rare	1	0	6.11E-05
MaAsLin2	100	200	rare	10	0.102	0.006316667
MaAsLin2	100	200	rare	2	0.0015	8.89E-05
MaAsLin2	100	200	rare	5	0.03275	0.00185
MaAsLin2	20	200	rare	1	0	2.78E-05
MaAsLin2	20	200	rare	10	0	4.44E-05
MaAsLin2	20	200	rare	2	0	1.11E-05
MaAsLin2	20	200	rare	5	0	5.00E-05
MaAsLin2	200	200	rare	1	5.00E-04	0.000122222
MaAsLin2	200	200	rare	10	0.2155	0.013338889
MaAsLin2	200	200	rare	2	0.008	0.000477778
MaAsLin2	200	200	rare	5	0.140201005	0.007917365
MaAsLin2	300	200	rare	1	0.00025	6.11E-05
MaAsLin2	300	200	rare	10	0.246	0.015844444
MaAsLin2	300	200	rare	2	0.01525	0.001088889
MaAsLin2	300	200	rare	5	0.18425	0.012805556
MaAsLin2	50	200	rare	1	0.00025	6.11E-05
MaAsLin2	50	200	rare	10	0.00625	0.000411111
MaAsLin2	50	200	rare	2	0	9.44E-05
MaAsLin2	50	200	rare	5	0.001	0.000116667
MaAsLin2	500	200	rare	1	0	2.78E-05
MaAsLin2	500	200	rare	10	0	0.023261111
MaAsLin2	500	200	rare	2	0	0.006411111
MaAsLin2	500	200	rare	5	0	0.02155
MaAsLin2	100	2000	rare	1	0	5.56E-06
MaAsLin2	100	2000	rare	10	0	2.22E-05
MaAsLin2	100	2000	rare	2	0	3.33E-05
MaAsLin2	100	2000	rare	5	0	8.38E-05
MaAsLin2	20	2000	rare	1	0	3.37E-05
MaAsLin2	20	2000	rare	10	0	1.11E-05
MaAsLin2	20	2000	rare	2	0	2.24E-05
MaAsLin2	20	2000	rare	5	0	1.67E-05
MaAsLin2	200	2000	rare	1	0	0.000155556
MaAsLin2	200	2000	rare	10	7.50E-05	0.000177778
MaAsLin2	200	2000	rare	2	0	2.22E-05
MaAsLin2	200	2000	rare	5	0	4.44E-05
MaAsLin2	300	2000	rare	1	0	2.22E-05
MaAsLin2	300	2000	rare	10	0.005275	0.006916667
MaAsLin2	300	2000	rare	2	0	2.22E-05
MaAsLin2	300	2000	rare	5	0.000475	0.000816667
MaAsLin2	50	2000	rare	1	0	0
MaAsLin2	50	2000	rare	10	0	5.56E-06
MaAsLin2	50	2000	rare	2	0	5.58E-06
MaAsLin2	50	2000	rare	5	0	0
MaAsLin2	500	2000	rare	1	0	2.22E-05
MaAsLin2	500	2000	rare	10	0.07965	0.071061111
MaAsLin2	500	2000	rare	2	0.000125	0.000111111
MaAsLin2	500	2000	rare	5	0.0346	0.0323
MaAsLin2	100	300	rare	1	0	3.89E-05
MaAsLin2	100	300	rare	10	0.019666667	0.001905556
MaAsLin2	100	300	rare	2	0	3.91E-05
MaAsLin2	100	300	rare	5	0.0025	0.000488889
MaAsLin2	20	300	rare	1	0	4.44E-05
MaAsLin2	20	300	rare	10	0	1.67E-05
MaAsLin2	20	300	rare	2	0	2.22E-05
MaAsLin2	20	300	rare	5	0	2.22E-05
MaAsLin2	200	300	rare	1	0.000166667	7.78E-05
MaAsLin2	200	300	rare	10	0.208	0.017527778
MaAsLin2	200	300	rare	2	0.001166667	0.000238889
MaAsLin2	200	300	rare	5	0.104166667	0.008394444
MaAsLin2	300	300	rare	1	0.000166667	4.44E-05
MaAsLin2	300	300	rare	10	0.2855	0.022733333
MaAsLin2	300	300	rare	2	0.007333333	0.000833333
MaAsLin2	300	300	rare	5	0.194166667	0.016261111
MaAsLin2	50	300	rare	1	0	2.22E-05
MaAsLin2	50	300	rare	10	0	6.11E-05
MaAsLin2	50	300	rare	2	0	3.33E-05
MaAsLin2	50	300	rare	5	0	5.58E-05
MaAsLin2	500	300	rare	1	0.001	0.000177778
MaAsLin2	500	300	rare	10	0.3015	0.024511111
MaAsLin2	500	300	rare	2	0.033	0.003344444
MaAsLin2	500	300	rare	5	0.276666667	0.022627778
MaAsLin2	100	400	rare	1	0	2.78E-05
MaAsLin2	100	400	rare	10	0.018090452	0.002345059
MaAsLin2	100	400	rare	2	0	2.22E-05
MaAsLin2	100	400	rare	5	0.002375	0.000394444
MaAsLin2	20	400	rare	1	0	1.67E-05
MaAsLin2	20	400	rare	10	0	1.11E-05
MaAsLin2	20	400	rare	2	0	3.33E-05
MaAsLin2	20	400	rare	5	0	1.67E-05
MaAsLin2	200	400	rare	1	0.00025	7.78E-05
MaAsLin2	200	400	rare	10	0.228	0.023094444
MaAsLin2	200	400	rare	2	0.000875	0.000227778
MaAsLin2	200	400	rare	5	0.1	0.011038889
MaAsLin2	300	400	rare	1	0.000125	1.00E-04
MaAsLin2	300	400	rare	10	0.289125	0.029605556
MaAsLin2	300	400	rare	2	0.006125	0.00075
MaAsLin2	300	400	rare	5	0.212875	0.022711111
MaAsLin2	50	400	rare	1	0	2.78E-05
MaAsLin2	50	400	rare	10	0.000252525	3.93E-05
MaAsLin2	50	400	rare	2	0	6.67E-05
MaAsLin2	50	400	rare	5	0	2.22E-05
MaAsLin2	500	400	rare	1	0.000376884	0.000184255
MaAsLin2	500	400	rare	10	0.31225	0.032672222
MaAsLin2	500	400	rare	2	0.038625	0.004566667
MaAsLin2	500	400	rare	5	0.284	0.03025
MaAsLin2	100	500	rare	1	0	7.82E-05
MaAsLin2	100	500	rare	10	0.0103	0.002027778
MaAsLin2	100	500	rare	2	3.00E-04	0.000422222
MaAsLin2	100	500	rare	5	0.002914573	0.000463428
MaAsLin2	20	500	rare	1	0	5.00E-05
MaAsLin2	20	500	rare	10	0	3.33E-05
MaAsLin2	20	500	rare	2	0	3.91E-05
MaAsLin2	20	500	rare	5	0	6.67E-05
MaAsLin2	200	500	rare	1	0	5.56E-05
MaAsLin2	200	500	rare	10	0.215075377	0.02815187
MaAsLin2	200	500	rare	2	7.00E-04	0.000283333
MaAsLin2	200	500	rare	5	0.0991	0.01335
MaAsLin2	300	500	rare	1	0	4.44E-05
MaAsLin2	300	500	rare	10	0.2925	0.037211111
MaAsLin2	300	500	rare	2	0.0066	0.001105556
MaAsLin2	300	500	rare	5	0.225	0.027611111
MaAsLin2	50	500	rare	1	0	1.67E-05
MaAsLin2	50	500	rare	10	0	1.68E-05
MaAsLin2	50	500	rare	2	0	2.26E-05
MaAsLin2	50	500	rare	5	0	3.91E-05
MaAsLin2	500	500	rare	1	1.00E-04	0.000205556
MaAsLin2	500	500	rare	10	0.3116	0.041016667
MaAsLin2	500	500	rare	2	0.0417	0.005644444
MaAsLin2	500	500	rare	5	0.294773869	0.03771636
MaAsLin2	100	800	rare	1	0	1.68E-05
MaAsLin2	100	800	rare	10	0	3.89E-05
MaAsLin2	100	800	rare	2	0	1.11E-05
MaAsLin2	100	800	rare	5	0	5.58E-06
MaAsLin2	20	800	rare	1	0	2.79E-05
MaAsLin2	20	800	rare	10	0	2.23E-05
MaAsLin2	20	800	rare	2	0	2.78E-05
MaAsLin2	20	800	rare	5	0	5.61E-06
MaAsLin2	200	800	rare	1	0	3.89E-05
MaAsLin2	200	800	rare	10	0.004836683	0.002099386
MaAsLin2	200	800	rare	2	0	1.11E-05
MaAsLin2	200	800	rare	5	5.00E-04	0.00035
MaAsLin2	300	800	rare	1	0	1.67E-05
MaAsLin2	300	800	rare	10	0.074120603	0.023428252
MaAsLin2	300	800	rare	2	0	5.58E-05
MaAsLin2	300	800	rare	5	0.017148241	0.006309324
MaAsLin2	50	800	rare	1	0	1.12E-05
MaAsLin2	50	800	rare	10	0	5.56E-06
MaAsLin2	50	800	rare	2	0	1.12E-05
MaAsLin2	50	800	rare	5	0	2.78E-05
MaAsLin2	500	800	rare	1	6.25E-05	4.44E-05
MaAsLin2	500	800	rare	10	0.197875	0.056511111
MaAsLin2	500	800	rare	2	0.0013125	0.000733333
MaAsLin2	500	800	rare	5	0.1295	0.037383333
Wilcox	100	100	rare	1	0	4.44E-05
Wilcox	100	100	rare	10	0.201	0.005327778
Wilcox	100	100	rare	2	0.008	0.000244444
Wilcox	100	100	rare	5	0.115	0.003083333
Wilcox	20	100	rare	1	0	0
Wilcox	20	100	rare	10	0.0035	0.000127778
Wilcox	20	100	rare	2	0	5.56E-06
Wilcox	20	100	rare	5	5.00E-04	6.11E-05
Wilcox	200	100	rare	1	0.001	3.89E-05
Wilcox	200	100	rare	10	0.2585	0.006766667
Wilcox	200	100	rare	2	0.0585	0.001094444
Wilcox	200	100	rare	5	0.182	0.005244444
Wilcox	300	100	rare	1	5.00E-04	3.89E-05
Wilcox	300	100	rare	10	0.293	0.007638889
Wilcox	300	100	rare	2	0.078	0.002133333
Wilcox	300	100	rare	5	0.2345	0.005905556
Wilcox	50	100	rare	1	0	1.11E-05
Wilcox	50	100	rare	10	0.087	0.002633333
Wilcox	50	100	rare	2	5.00E-04	7.22E-05
Wilcox	50	100	rare	5	0.039	0.000861111
Wilcox	500	100	rare	1	0	7.22E-05
Wilcox	500	100	rare	10	0.29	0.008988889
Wilcox	500	100	rare	2	0.123	0.003261111
Wilcox	500	100	rare	5	0.26	0.006955556
Wilcox	100	1000	rare	1	0	1.11E-05
Wilcox	100	1000	rare	10	0	3.89E-05
Wilcox	100	1000	rare	2	0	0
Wilcox	100	1000	rare	5	0	5.56E-06
Wilcox	20	1000	rare	1	0	0
Wilcox	20	1000	rare	10	0	0
Wilcox	20	1000	rare	2	0	0
Wilcox	20	1000	rare	5	0	0
Wilcox	200	1000	rare	1	0	3.33E-05
Wilcox	200	1000	rare	10	0.0053	0.002872222
Wilcox	200	1000	rare	2	0	2.78E-05
Wilcox	200	1000	rare	5	0.00055	0.000305556
Wilcox	300	1000	rare	1	0	3.89E-05
Wilcox	300	1000	rare	10	0.05805	0.022077778
Wilcox	300	1000	rare	2	0	1.67E-05
Wilcox	300	1000	rare	5	0.00625	0.003244444
Wilcox	50	1000	rare	1	0	0
Wilcox	50	1000	rare	10	0	0
Wilcox	50	1000	rare	2	0	1.67E-05
Wilcox	50	1000	rare	5	0	5.56E-06
Wilcox	500	1000	rare	1	0	3.89E-05
Wilcox	500	1000	rare	10	0.15395	0.053838889
Wilcox	500	1000	rare	2	4.00E-04	0.000244444
Wilcox	500	1000	rare	5	0.05915	0.023188889
Wilcox	100	200	rare	1	0	5.56E-05
Wilcox	100	200	rare	10	0.04875	0.002961111
Wilcox	100	200	rare	2	0.00125	1.67E-05
Wilcox	100	200	rare	5	0.00975	0.000688889
Wilcox	20	200	rare	1	0	0
Wilcox	20	200	rare	10	0	5.56E-06
Wilcox	20	200	rare	2	0	0
Wilcox	20	200	rare	5	0	2.22E-05
Wilcox	200	200	rare	1	0.00025	7.22E-05
Wilcox	200	200	rare	10	0.13975	0.008733333
Wilcox	200	200	rare	2	0.0025	0.000188889
Wilcox	200	200	rare	5	0.05625	0.003177778
Wilcox	300	200	rare	1	0	7.78E-05
Wilcox	300	200	rare	10	0.1875	0.011872222
Wilcox	300	200	rare	2	0.0045	0.000388889
Wilcox	300	200	rare	5	0.1025	0.006977778
Wilcox	50	200	rare	1	0.00025	3.89E-05
Wilcox	50	200	rare	10	0.004	0.000261111
Wilcox	50	200	rare	2	0	4.44E-05
Wilcox	50	200	rare	5	0.001	8.33E-05
Wilcox	500	200	rare	1	0	6.11E-05
Wilcox	500	200	rare	10	0	0.020677778
Wilcox	500	200	rare	2	0	0.002233333
Wilcox	500	200	rare	5	0	0.01565
Wilcox	100	2000	rare	1	0	5.56E-06
Wilcox	100	2000	rare	10	0	0
Wilcox	100	2000	rare	2	0	3.89E-05
Wilcox	100	2000	rare	5	0	7.22E-05
Wilcox	20	2000	rare	1	0	0
Wilcox	20	2000	rare	10	0	0
Wilcox	20	2000	rare	2	0	0
Wilcox	20	2000	rare	5	0	0
Wilcox	200	2000	rare	1	0	0.000133333
Wilcox	200	2000	rare	10	0.000175	0.000316667
Wilcox	200	2000	rare	2	0	2.78E-05
Wilcox	200	2000	rare	5	0	5.00E-05
Wilcox	300	2000	rare	1	0	0
Wilcox	300	2000	rare	10	0.009775	0.010972222
Wilcox	300	2000	rare	2	2.50E-05	5.56E-06
Wilcox	300	2000	rare	5	0.00055	0.000933333
Wilcox	50	2000	rare	1	0	0
Wilcox	50	2000	rare	10	0	0
Wilcox	50	2000	rare	2	0	0
Wilcox	50	2000	rare	5	0	0
Wilcox	500	2000	rare	1	0	2.22E-05
Wilcox	500	2000	rare	10	0.069725	0.063305556
Wilcox	500	2000	rare	2	1.00E-04	8.89E-05
Wilcox	500	2000	rare	5	0.021025	0.019788889
Wilcox	100	300	rare	1	0	2.78E-05
Wilcox	100	300	rare	10	0.010833333	0.001133333
Wilcox	100	300	rare	2	0	3.89E-05
Wilcox	100	300	rare	5	0.002	0.000255556
Wilcox	20	300	rare	1	0	0
Wilcox	20	300	rare	10	0	1.11E-05
Wilcox	20	300	rare	2	0	0
Wilcox	20	300	rare	5	0	0
Wilcox	200	300	rare	1	0.000166667	3.89E-05
Wilcox	200	300	rare	10	0.1105	0.009527778
Wilcox	200	300	rare	2	5.00E-04	0.000144444
Wilcox	200	300	rare	5	0.027	0.002488889
Wilcox	300	300	rare	1	0.000333333	2.22E-05
Wilcox	300	300	rare	10	0.201	0.016027778
Wilcox	300	300	rare	2	0.002	0.00035
Wilcox	300	300	rare	5	0.069166667	0.006527778
Wilcox	50	300	rare	1	0	0
Wilcox	50	300	rare	10	0	1.67E-05
Wilcox	50	300	rare	2	0	2.22E-05
Wilcox	50	300	rare	5	0	2.78E-05
Wilcox	500	300	rare	1	0.001166667	1.00E-04
Wilcox	500	300	rare	10	0.266166667	0.021622222
Wilcox	500	300	rare	2	0.005333333	6.00E-04
Wilcox	500	300	rare	5	0.170166667	0.014038889
Wilcox	100	400	rare	1	0.000125	4.44E-05
Wilcox	100	400	rare	10	0.010875	0.00145
Wilcox	100	400	rare	2	0	2.78E-05
Wilcox	100	400	rare	5	0.00125	0.000216667
Wilcox	20	400	rare	1	0	5.56E-06
Wilcox	20	400	rare	10	0	5.56E-06
Wilcox	20	400	rare	2	0	0
Wilcox	20	400	rare	5	0	5.56E-06
Wilcox	200	400	rare	1	0	8.33E-05
Wilcox	200	400	rare	10	0.14625	0.014416667
Wilcox	200	400	rare	2	0.000375	9.44E-05
Wilcox	200	400	rare	5	0.028875	0.003483333
Wilcox	300	400	rare	1	0	7.22E-05
Wilcox	300	400	rare	10	0.223625	0.022411111
Wilcox	300	400	rare	2	0.0015	0.000277778
Wilcox	300	400	rare	5	0.09425	0.010366667
Wilcox	50	400	rare	1	0	1.11E-05
Wilcox	50	400	rare	10	0.000125	5.56E-06
Wilcox	50	400	rare	2	0	1.67E-05
Wilcox	50	400	rare	5	0	2.78E-05
Wilcox	500	400	rare	1	5.00E-04	0.000233333
Wilcox	500	400	rare	10	0.286375	0.029822222
Wilcox	500	400	rare	2	0.006875	0.000794444
Wilcox	500	400	rare	5	0.180875	0.0194
Wilcox	100	500	rare	1	0	3.89E-05
Wilcox	100	500	rare	10	0.0117	0.001744444
Wilcox	100	500	rare	2	2.00E-04	0.000311111
Wilcox	100	500	rare	5	0.0014	0.000288889
Wilcox	20	500	rare	1	0	5.56E-06
Wilcox	20	500	rare	10	0	0
Wilcox	20	500	rare	2	0	0
Wilcox	20	500	rare	5	0	1.11E-05
Wilcox	200	500	rare	1	2.00E-04	6.11E-05
Wilcox	200	500	rare	10	0.1419	0.018544444
Wilcox	200	500	rare	2	6.00E-04	0.000133333
Wilcox	200	500	rare	5	0.0327	0.004955556
Wilcox	300	500	rare	1	0	5.00E-05
Wilcox	300	500	rare	10	0.2291	0.029211111
Wilcox	300	500	rare	2	0.0018	0.000294444
Wilcox	300	500	rare	5	0.0996	0.013077778
Wilcox	50	500	rare	1	0	1.67E-05
Wilcox	50	500	rare	10	0	5.56E-06
Wilcox	50	500	rare	2	0	0
Wilcox	50	500	rare	5	0	3.89E-05
Wilcox	500	500	rare	1	1.00E-04	0.000161111
Wilcox	500	500	rare	10	0.2867	0.038055556
Wilcox	500	500	rare	2	0.0072	0.001277778
Wilcox	500	500	rare	5	0.2083	0.026705556
Wilcox	100	800	rare	1	0	2.22E-05
Wilcox	100	800	rare	10	6.25E-05	6.11E-05
Wilcox	100	800	rare	2	0	5.56E-06
Wilcox	100	800	rare	5	0	5.56E-06
Wilcox	20	800	rare	1	0	5.56E-06
Wilcox	20	800	rare	10	0	0
Wilcox	20	800	rare	2	0	0
Wilcox	20	800	rare	5	0	0
Wilcox	200	800	rare	1	0	4.44E-05
Wilcox	200	800	rare	10	0.00625	0.002477778
Wilcox	200	800	rare	2	0	5.56E-06
Wilcox	200	800	rare	5	0.0010625	0.000272222
Wilcox	300	800	rare	1	0	2.78E-05
Wilcox	300	800	rare	10	0.05325	0.016266667
Wilcox	300	800	rare	2	0.0001875	6.67E-05
Wilcox	300	800	rare	5	0.0069375	0.002527778
Wilcox	50	800	rare	1	0	5.56E-06
Wilcox	50	800	rare	10	0	5.56E-06
Wilcox	50	800	rare	2	0	5.56E-06
Wilcox	50	800	rare	5	0	1.11E-05
Wilcox	500	800	rare	1	6.25E-05	5.00E-05
Wilcox	500	800	rare	10	0.1420625	0.041605556
Wilcox	500	800	rare	2	0.0004375	0.000355556
Wilcox	500	800	rare	5	0.05575	0.016111111
ZicoSeq	100	100	rare	1	0	0
ZicoSeq	100	100	rare	10	0.001	9.44E-05
ZicoSeq	100	100	rare	2	0	0
ZicoSeq	100	100	rare	5	0	0
ZicoSeq	20	100	rare	1	0	0
ZicoSeq	20	100	rare	10	0	0
ZicoSeq	20	100	rare	2	0	0
ZicoSeq	20	100	rare	5	0	0
ZicoSeq	200	100	rare	1	0	0
ZicoSeq	200	100	rare	10	0	0
ZicoSeq	200	100	rare	2	0	0
ZicoSeq	200	100	rare	5	0.005	0.000277778
ZicoSeq	300	100	rare	1	0	0
ZicoSeq	300	100	rare	10	0.0025	8.89E-05
ZicoSeq	300	100	rare	2	0	0
ZicoSeq	300	100	rare	5	0	0
ZicoSeq	50	100	rare	1	0	0
ZicoSeq	50	100	rare	10	0	0
ZicoSeq	50	100	rare	2	0	0
ZicoSeq	50	100	rare	5	0	0
ZicoSeq	500	100	rare	1	0	0
ZicoSeq	500	100	rare	10	0	0
ZicoSeq	500	100	rare	2	0	0
ZicoSeq	500	100	rare	5	0	0
ZicoSeq	100	1000	rare	1	0	0
ZicoSeq	100	1000	rare	10	0	0
ZicoSeq	100	1000	rare	2	0	0
ZicoSeq	100	1000	rare	5	0	0
ZicoSeq	20	1000	rare	1	0	0
ZicoSeq	20	1000	rare	10	0	0
ZicoSeq	20	1000	rare	2	0	0
ZicoSeq	20	1000	rare	5	0	0
ZicoSeq	200	1000	rare	1	0	0
ZicoSeq	200	1000	rare	10	0	0
ZicoSeq	200	1000	rare	2	0	0
ZicoSeq	200	1000	rare	5	0	0
ZicoSeq	300	1000	rare	1	0	0
ZicoSeq	300	1000	rare	10	0	0
ZicoSeq	300	1000	rare	2	0	0
ZicoSeq	300	1000	rare	5	0	0
ZicoSeq	50	1000	rare	1	0	0
ZicoSeq	50	1000	rare	10	0	0
ZicoSeq	50	1000	rare	2	0	0
ZicoSeq	50	1000	rare	5	0	0
ZicoSeq	500	1000	rare	1	0	0
ZicoSeq	500	1000	rare	10	0	0
ZicoSeq	500	1000	rare	2	0	0
ZicoSeq	500	1000	rare	5	0	0
ZicoSeq	100	200	rare	1	0	0
ZicoSeq	100	200	rare	10	0	0
ZicoSeq	100	200	rare	2	0	0
ZicoSeq	100	200	rare	5	0	0
ZicoSeq	20	200	rare	1	0	0
ZicoSeq	20	200	rare	10	0	0
ZicoSeq	20	200	rare	2	0	0
ZicoSeq	20	200	rare	5	0	0
ZicoSeq	200	200	rare	1	0	0
ZicoSeq	200	200	rare	10	0	0
ZicoSeq	200	200	rare	2	0	0
ZicoSeq	200	200	rare	5	0	0
ZicoSeq	300	200	rare	1	0	0
ZicoSeq	300	200	rare	10	0	0
ZicoSeq	300	200	rare	2	0	0
ZicoSeq	300	200	rare	5	0	0
ZicoSeq	50	200	rare	1	0	0
ZicoSeq	50	200	rare	10	0	0
ZicoSeq	50	200	rare	2	0	0
ZicoSeq	50	200	rare	5	0	0
ZicoSeq	500	200	rare	1	0	0
ZicoSeq	500	200	rare	10	0	0
ZicoSeq	500	200	rare	2	0	0
ZicoSeq	500	200	rare	5	0	0
ZicoSeq	100	2000	rare	1	0	0
ZicoSeq	100	2000	rare	10	0	0
ZicoSeq	100	2000	rare	2	0	0
ZicoSeq	100	2000	rare	5	0	0
ZicoSeq	20	2000	rare	1	0	0
ZicoSeq	20	2000	rare	10	0	0
ZicoSeq	20	2000	rare	2	0	0
ZicoSeq	20	2000	rare	5	0	0
ZicoSeq	200	2000	rare	1	0	0
ZicoSeq	200	2000	rare	10	0	0
ZicoSeq	200	2000	rare	2	0	0
ZicoSeq	200	2000	rare	5	0	0
ZicoSeq	300	2000	rare	1	0	0
ZicoSeq	300	2000	rare	10	0	0
ZicoSeq	300	2000	rare	2	0	0
ZicoSeq	300	2000	rare	5	0	0
ZicoSeq	50	2000	rare	1	0	0
ZicoSeq	50	2000	rare	10	0	0
ZicoSeq	50	2000	rare	2	0	0
ZicoSeq	50	2000	rare	5	0	0
ZicoSeq	500	2000	rare	1	0	0
ZicoSeq	500	2000	rare	10	0	0
ZicoSeq	500	2000	rare	2	0	0
ZicoSeq	500	2000	rare	5	0	0
ZicoSeq	100	300	rare	1	0	0
